month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
4.0,1.0,0.0,12.039285659790039,94.66666412353516,1.3333333730697632,306.6666564941406,0.0,0.0,12.800000190734863,40.0,20.081525802612305,66.333740234375,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,0.0,12.119195938110352,89.33333587646484,1.1666666269302368,313.3333435058594,0.0,0.0,12.0,26.16676902770996,20.03289222717285,66.32752227783203,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,0.0,12.199106216430664,84.0,1.0,320.0,0.0,0.0,12.0,23.25,19.990964889526367,66.24578857421875,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,0.0,12.279017448425293,78.66666412353516,0.8333333134651184,326.6666564941406,0.0,0.0,12.0,23.25,19.94871711730957,66.1199722290039,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,0.0,12.358927726745605,73.33333587646484,0.6666666865348816,333.3333435058594,0.0,0.0,12.0,23.25,19.90958595275879,65.93952941894531,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,0.0,12.438838005065918,68.0,0.5,340.0,0.0,0.0,12.0,23.25,19.872480392456055,65.71151733398438,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.458532333374023,68.33333587646484,0.6666666865348816,340.0,0.0,0.0,12.0,23.25,19.83667755126953,65.47582244873047,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.478225708007812,68.66666412353516,0.8333333134651184,340.0,0.0,0.0,12.0,23.25,19.80213737487793,65.25360107421875,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.497920036315918,69.0,1.0,340.0,0.0,0.0,12.0,23.25,19.768964767456055,65.04895782470703,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.517613410949707,69.33333587646484,1.1666666269302368,340.0,0.0,0.0,12.0,23.25,19.7371826171875,64.85912322998047,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.537307739257812,69.66666412353516,1.3333333730697632,340.0,0.0,0.0,12.0,23.25,19.706748962402344,64.68058013916016,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,1.0,12.557001113891602,70.0,1.5,340.0,0.0,0.0,12.0,23.25,19.677610397338867,64.51094055175781,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.526515007019043,70.33333587646484,1.4166666269302368,346.6666564941406,0.0,0.0,12.0,23.25,19.64970588684082,64.34906005859375,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.496028900146484,70.66666412353516,1.3333333730697632,353.3333435058594,0.0,0.0,12.0,23.25,19.622976303100586,64.19435119628906,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.465543746948242,71.0,1.25,0.0,0.0,0.0,12.0,23.25,19.59735870361328,64.04644012451172,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.435057640075684,71.33333587646484,1.1666666269302368,6.666666507720947,0.0,0.0,12.0,23.25,19.572786331176758,63.90504837036133,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.404571533203125,71.66666412353516,1.0833333730697632,13.333333015441895,0.0,0.0,12.0,23.25,19.549190521240234,63.76994323730469,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,2.0,12.374085426330566,72.0,1.0,20.0,0.0,0.0,12.0,23.25,19.526512145996094,63.64092254638672,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,12.209403991699219,72.5,0.8333333134651184,16.66666603088379,0.0,0.0,12.0,23.25,19.504690170288086,63.518394470214844,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,12.044723510742188,73.0,0.6666666865348816,13.333333015441895,0.0,0.0,12.0,23.25,19.4836483001709,63.40248107910156,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,11.88004207611084,73.5,0.5,10.0,0.0,0.0,12.0,23.25,19.46302604675293,63.29411315917969,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,11.715360641479492,74.0,0.3333333432674408,6.666666507720947,0.0,0.0,12.0,23.285186767578125,19.442113876342773,63.195823669433594,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,11.550680160522461,74.5,0.1666666716337204,3.3333332538604736,0.0,0.0,12.0,23.423810958862305,19.420085906982422,63.11080551147461,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,3.0,11.385998725891113,75.0,0.0,0.0,0.0,0.0,12.0,23.318159103393555,19.396432876586914,63.04112243652344,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,4.0,11.291224479675293,75.5,0.1666666716337204,6.666666507720947,0.0,0.0,12.0,23.500795364379883,19.371034622192383,62.98750686645508,0.0,0.0,94.38114929199219,56628.6875
4.0,1.0,4.0,11.196450233459473,76.0,0.3333333432674408,13.333333015441895,0.0,0.0,12.0,23.676334381103516,19.344066619873047,62.94956970214844,0.0,0.0,94.38114929199219,56628.6875
