energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation
,,,,,
-0.12030664216335091,-4.212974404728045,-6015.332108167545,-5.266218005910056,6015.332108167545,1.6613124589847885
-0.09995046312307197,-2.7826792836282586,-4997.523156153598,-3.478349104535323,4997.523156153598,1.2465577859768864
-0.09223587913459357,-2.1347516519530383,-4611.793956729678,-2.6684395649412975,4611.793956729678,0.9814938689585979
-0.08863825930848755,-1.7919086918535425,-4431.912965424377,-2.239885864816928,4431.912965424377,0.8064249113620612
-0.07660809275743638,-1.6956287618116168,-3830.4046378718185,-2.119535952264521,3830.4046378718185,0.7511971742826482
-0.07417130124860422,-1.6928406149686088,-3708.5650624302107,-2.116050768710761,3708.5650624302107,0.7495515064826925
-0.07060169314934951,-1.6928312876528542,-3530.0846574674756,-2.1160391095660676,3530.0846574674756,0.749545996606944
-0.06772016436035108,-1.6928904095706931,-3386.0082180175536,-2.116113011963366,3386.0082180175536,0.749580920870148
-0.06559929058472364,-1.692929121628621,-3279.9645292361815,-2.116161402035776,3279.9645292361815,0.7496037880416395
-0.06387749600443426,-1.6929586755579376,-3193.874800221713,-2.116198344447422,3193.874800221713,0.7496212451643132
-0.06245420330123185,-1.6929824083044431,-3122.7101650615923,-2.1162280103805537,3122.7101650615923,0.7496352635691927
-0.061322793424351305,-1.693001930821601,-3066.139671217565,-2.1162524135270013,3066.139671217565,0.7496467949380374
-0.06041616933952472,-1.6930180856480161,-3020.8084669762356,-2.11627260706002,3020.8084669762356,0.749656337011821
-0.05961118055521906,-1.6930325717502381,-2980.5590277609526,-2.1162907146877976,2980.5590277609526,0.7496648933529322
-0.05890329943097544,-1.693045475977738,-2945.164971548772,-2.1163068449721725,2945.164971548772,0.7496725152844519
-0.058271486408397015,-1.6930570951407629,-2913.5743204198507,-2.1163213689259535,2913.5743204198507,0.7496793781380013
-0.057697732426991846,-1.693067703926521,-2884.886621349592,-2.116334629908151,2884.886621349592,0.749685644171528
-0.057317370689108735,-1.6930772953588134,-2865.8685344554365,-2.1163466191985165,2865.8685344554365,0.7496913092758248
-0.05699387496890214,-1.6930862437047418,-2849.693748445107,-2.116357804630927,2849.693748445107,0.749696594517264
-0.05670920087817848,-1.6930946740163155,-2835.460043908924,-2.1163683425203943,2835.460043908924,0.7497015737618931
-0.056454795406572805,-1.6931026773288538,-2822.73977032864,-2.116378346661067,2822.73977032864,0.7497063007826235
-0.056225050254986524,-1.6931103240754215,-2811.252512749326,-2.116387905094277,2811.252512749326,0.7497108171828408
-0.056024591024309595,-1.6931175983434537,-2801.2295512154797,-2.116396997929317,2801.2295512154797,0.7497151135670173
-0.05580929838256499,-1.6931244363614995,-2790.464919128249,-2.116405545451874,2790.464919128249,0.7497191522730375
-0.055595459937844184,-1.693131075585508,-2779.772996892209,-2.116413844481885,2779.772996892209,0.7497230735506761
-0.0553877868714789,-1.693137556450099,-2769.3893435739446,-2.1164219455626236,2769.3893435739446,0.7497269012827878
-0.05518668020134644,-1.6931438989099594,-2759.3340100673217,-2.116429873637449,2759.3340100673217,0.7497306472560297
-0.053758047935279434,-1.6931503453273422,-2687.9023967639714,-2.1164379316591777,2687.9023967639714,0.7497344546141136
-0.05271302897672687,-1.6931569252889078,-2635.651448836343,-2.1164461566111346,2635.651448836343,0.7497383408305964
-0.051751066571119234,-1.6931637725792072,-2587.5533285559613,-2.116454715724009,2587.5533285559613,0.7497423849190987
-0.05075556919649202,-1.6931708073651774,-2537.7784598246008,-2.1164635092064716,2537.7784598246008,0.7497465397276706
