Office_Heating_RL,Office_Cooling_RL
21.003559112548828,24.370771408081055
15.0,28.427099227905273
15.834952354431152,25.272781372070312
21.873947143554688,26.357227325439453
19.047222137451172,28.920488357543945
20.007287979125977,30.0
17.44944190979004,29.86960220336914
16.043161392211914,24.52904510498047
15.158355712890625,27.830354690551758
17.922658920288086,23.384939193725586
15.615702629089355,30.0
20.985881805419922,30.0
21.04190444946289,30.0
15.692447662353516,26.538257598876953
15.379055976867676,29.11604881286621
15.0,30.0
15.0,30.0
20.144071578979492,30.0
19.90667724609375,26.78915023803711
19.431182861328125,29.940574645996094
15.0,28.38177490234375
16.393144607543945,26.81346893310547
19.466381072998047,26.03074836730957
17.673236846923828,24.9102783203125
15.95574951171875,30.0
15.667043685913086,30.0
22.201799392700195,26.981094360351562
18.240596771240234,28.789867401123047
17.558917999267578,30.0
15.0,30.0
22.12668800354004,23.305622100830078
16.481748580932617,29.492929458618164
20.770671844482422,29.848487854003906
18.94304084777832,29.84139060974121
21.08047103881836,24.924114227294922
15.0,29.42045021057129
19.930253982543945,24.16385269165039
15.664314270019531,30.0
18.275367736816406,27.839370727539062
17.900339126586914,26.405139923095703
20.18606185913086,28.401405334472656
21.557884216308594,30.0
20.910367965698242,30.0
18.79305648803711,22.5
21.557106018066406,28.163421630859375
16.039140701293945,22.5
22.5,27.411842346191406
22.5,27.083328247070312
18.457483291625977,24.595203399658203
21.26790428161621,22.5
15.945630073547363,25.036697387695312
15.848611831665039,26.50252914428711
22.5,27.264846801757812
22.5,22.5
20.7965030670166,25.891098022460938
20.59708595275879,25.766965866088867
18.698896408081055,24.309755325317383
20.21091079711914,26.876632690429688
22.5,22.5
22.5,22.5
18.86351776123047,24.714332580566406
22.5,30.0
21.968143463134766,22.5
22.5,27.4586238861084
20.154212951660156,27.346752166748047
21.103515625,23.38694953918457
15.0,28.496257781982422
20.169057846069336,22.568716049194336
18.284648895263672,28.378387451171875
22.49240493774414,22.5
22.5,22.5
19.641071319580078,25.94732666015625
22.5,26.965877532958984
16.061243057250977,23.897418975830078
21.89661407470703,23.241430282592773
22.368881225585938,27.383710861206055
15.518006324768066,22.5
20.073970794677734,23.292341232299805
17.81685447692871,22.5
19.474300384521484,27.812896728515625
22.5,22.54636573791504
22.13421630859375,30.0
18.468753814697266,22.70374298095703
20.67634391784668,23.333776473999023
21.362049102783203,22.947595596313477
22.230436325073242,27.179798126220703
20.25662612915039,26.651100158691406
19.15741729736328,22.840852737426758
22.5,29.11695671081543
21.269197463989258,24.923612594604492
22.5,24.503694534301758
20.82358741760254,30.0
19.843488693237305,26.499122619628906
21.23993682861328,29.32098388671875
22.5,23.245662689208984
21.812387466430664,24.411962509155273
19.469945907592773,28.2696475982666
22.5,27.039222717285156
19.890661239624023,28.33226776123047
22.5,28.908918380737305
20.693187713623047,27.154029846191406
22.5,30.0
22.43890380859375,30.0
15.0,28.263364791870117
21.572254180908203,29.72572898864746
20.075855255126953,25.559730529785156
20.332233428955078,23.733009338378906
22.5,26.988113403320312
18.148107528686523,25.875473022460938
19.960397720336914,23.933177947998047
17.54947853088379,27.361373901367188
22.5,25.66127586364746
22.5,25.27461814880371
20.120054244995117,26.964841842651367
21.371585845947266,23.732152938842773
18.989906311035156,29.797527313232422
21.32656478881836,28.284427642822266
15.0,23.822843551635742
22.5,24.280641555786133
22.5,28.172069549560547
17.89527130126953,23.626407623291016
21.562496185302734,24.067461013793945
22.5,30.0
22.387142181396484,24.533008575439453
19.989118576049805,22.5
22.5,25.979816436767578
18.572404861450195,29.031208038330078
20.84432601928711,24.41200065612793
15.55097484588623,30.0
18.94720458984375,25.669448852539062
20.117530822753906,29.235700607299805
17.5564022064209,22.5
15.0,30.0
20.74246597290039,30.0
15.0,23.26909637451172
16.92755126953125,23.467287063598633
15.817090034484863,26.075664520263672
20.649738311767578,26.785053253173828
17.091642379760742,22.5
20.6213321685791,30.0
20.417726516723633,29.577346801757812
16.583961486816406,29.471529006958008
19.1937313079834,28.44301986694336
18.832212448120117,29.333173751831055
20.399436950683594,27.492725372314453
17.707242965698242,30.0
15.0,29.39529037475586
15.586549758911133,27.61762046813965
15.972097396850586,30.0
17.214719772338867,30.0
15.432367324829102,28.465641021728516
15.0,30.0
19.327922821044922,26.974328994750977
22.5,30.0
19.711484909057617,24.999393463134766
15.0,23.979860305786133
22.5,30.0
17.19557762145996,25.805490493774414
15.915212631225586,29.912216186523438
18.74455451965332,28.54498291015625
15.0,30.0
17.845516204833984,30.0
16.344585418701172,30.0
15.0,27.578670501708984
15.0,28.18716049194336
17.199106216430664,26.897428512573242
21.67504119873047,30.0
16.738767623901367,27.461910247802734
16.60981559753418,26.50203514099121
20.440954208374023,30.0
22.5,30.0
16.733821868896484,30.0
18.0162353515625,30.0
19.989330291748047,26.856868743896484
18.397876739501953,30.0
19.843685150146484,30.0
22.5,30.0
17.30239486694336,30.0
22.5,29.275165557861328
22.5,30.0
21.23366928100586,25.233192443847656
22.5,30.0
22.5,29.039594650268555
22.5,30.0
22.5,27.25389862060547
22.5,22.5
18.402347564697266,28.891826629638672
22.5,30.0
17.189401626586914,28.636350631713867
22.5,29.37258529663086
22.5,30.0
19.16778564453125,29.12038230895996
19.18109130859375,30.0
20.69585609436035,30.0
18.6824893951416,26.366741180419922
22.087678909301758,30.0
17.5866641998291,30.0
18.128252029418945,30.0
18.749557495117188,24.278045654296875
15.0,29.850236892700195
22.054792404174805,30.0
15.0,28.15045166015625
20.49724769592285,30.0
