Heating_Setpoint_RL,Cooling_Setpoint_RL
23.25,28.376502990722656
23.25,26.326305389404297
23.25,26.585474014282227
23.25,26.894224166870117
23.25,26.380949020385742
23.25,28.05316925048828
23.25,27.22432518005371
23.25,27.046581268310547
23.25,27.765443801879883
23.25,26.831552505493164
23.25,27.23969078063965
23.25,27.77434539794922
23.25,27.314714431762695
23.25,27.67148780822754
23.25,27.564788818359375
23.25,28.106189727783203
23.25,27.735244750976562
23.25,27.581621170043945
23.25,28.080366134643555
23.25,27.505512237548828
23.25,27.246198654174805
23.25,28.759262084960938
23.25,27.73978042602539
23.25,27.193830490112305
23.25,28.358346939086914
23.25,28.027942657470703
23.25,27.258106231689453
23.25,28.01712417602539
23.25,28.055065155029297
23.25,26.9158878326416
23.25,27.025365829467773
23.25,27.661102294921875
23.25,28.262142181396484
23.25,27.291290283203125
23.25,28.05858612060547
23.25,27.092355728149414
23.25,26.837629318237305
23.25,26.81187629699707
23.25,27.966758728027344
23.25,27.938093185424805
23.25,27.38591766357422
23.25,28.054481506347656
23.25,26.97542953491211
23.25,28.201351165771484
23.25,28.505151748657227
23.25,28.055173873901367
23.25,26.751962661743164
23.25,27.727495193481445
19.55729103088379,27.427541732788086
19.294641494750977,26.785058975219727
13.58167552947998,26.78902816772461
15.972188949584961,25.941017150878906
13.626352310180664,25.319316864013672
15.161872863769531,25.52256202697754
12.0,27.0013370513916
13.168045997619629,26.492910385131836
15.701690673828125,25.254640579223633
16.583839416503906,25.662565231323242
12.0,25.622371673583984
13.216950416564941,25.87497901916504
16.180728912353516,25.547021865844727
14.162408828735352,26.057130813598633
14.635242462158203,25.748430252075195
16.31854248046875,26.200908660888672
15.99394702911377,25.417402267456055
17.175844192504883,25.668821334838867
14.420442581176758,26.10400390625
12.903985977172852,25.84353256225586
17.39442253112793,25.176212310791016
18.150516510009766,25.97541618347168
12.0,25.159408569335938
23.25,27.000049591064453
12.09356689453125,25.799575805664062
12.492517471313477,26.58621597290039
17.890186309814453,25.94930076599121
12.233420372009277,25.481830596923828
13.7610502243042,26.05521011352539
14.472542762756348,25.21319580078125
20.913166046142578,25.982181549072266
12.94117259979248,26.0129451751709
12.0,25.399763107299805
21.624256134033203,26.60608673095703
