Heating_Setpoint_RL,Cooling_Setpoint_RL
14.248298645019531,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.30010414123535
12.0,23.375946044921875
12.0,23.451974868774414
12.0,23.53085708618164
12.0,23.696762084960938
12.0,23.6897029876709
12.0,23.690284729003906
12.0,23.69212532043457
12.0,23.695371627807617
12.0,23.69989776611328
12.0,23.961074829101562
12.0,23.9969425201416
12.0,24.04049301147461
12.0,24.08340835571289
12.0,24.151884078979492
12.0,24.204526901245117
12.0,24.925159454345703
12.0,25.222885131835938
12.0,25.464008331298828
12.0,25.697364807128906
12.0,25.90085220336914
12.0,26.060230255126953
12.0,26.202289581298828
12.0,26.16727066040039
12.0,26.11559295654297
12.0,26.05502700805664
12.0,25.98131561279297
12.0,25.894397735595703
12.0,23.25
12.573745727539062,23.25
12.35665512084961,23.25
12.564030647277832,23.25
12.818951606750488,23.25
13.29848861694336,23.25
15.111417770385742,23.25
15.250917434692383,23.25
15.330585479736328,23.25
15.46327018737793,23.25
15.438030242919922,23.25
16.36490821838379,23.25
17.553640365600586,23.337535858154297
18.22247886657715,23.66328239440918
20.625097274780273,24.066936492919922
22.37198257446289,24.23783302307129
23.113269805908203,24.330108642578125
23.25,24.396265029907227
21.73877716064453,24.746891021728516
23.25,25.1002197265625
23.25,25.434017181396484
23.25,25.543825149536133
23.25,25.57534408569336
23.25,25.592742919921875
22.795494079589844,26.01375961303711
23.25,25.906578063964844
23.25,25.93521499633789
23.25,25.904685974121094
23.25,25.889278411865234
23.25,25.866559982299805
23.25,25.853029251098633
23.25,25.810340881347656
23.25,25.765993118286133
23.25,25.69110107421875
23.25,25.609914779663086
23.25,25.500776290893555
23.25,25.667417526245117
23.25,25.555583953857422
23.25,25.557140350341797
23.25,25.412403106689453
23.25,25.326522827148438
23.25,25.14396095275879
22.742490768432617,25.281295776367188
22.67647361755371,24.99859619140625
22.402816772460938,24.837574005126953
20.82064437866211,24.399005889892578
18.4445743560791,23.82847023010254
16.167936325073242,23.25
14.891386032104492,23.25
14.450007438659668,23.25
14.248005867004395,23.25
13.925278663635254,23.25
13.76462459564209,23.25
13.621851921081543,23.25
12.151012420654297,23.25
12.230853080749512,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.356565475463867
12.0,23.270381927490234
12.0,24.12128257751465
12.0,24.21192741394043
12.0,24.20657730102539
12.0,24.188642501831055
12.0,24.177743911743164
12.0,24.177217483520508
12.0,24.486095428466797
12.0,24.55889892578125
12.0,24.59563636779785
12.0,24.62248992919922
12.0,24.647571563720703
12.0,24.672454833984375
12.0,25.096349716186523
12.0,25.229368209838867
12.0,25.33465576171875
12.0,25.448627471923828
12.0,25.572895050048828
12.0,25.705097198486328
12.0,25.953418731689453
12.0,26.059490203857422
12.0,26.136363983154297
12.0,26.20002555847168
12.0,26.2579345703125
12.0,26.314069747924805
12.0,26.46335792541504
12.0,26.509628295898438
12.0,26.542430877685547
12.0,26.571929931640625
12.0,26.599130630493164
12.0,26.624162673950195
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
12.0,23.25
