energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation
,,,,,
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.004719057300676181,0.0,-94.3811460135236,0,94.3811460135236,0
-0.026589426388784528,0.0,-531.7885277756906,0,531.7885277756906,0
-0.027645016996798066,0.0,-552.9003399359613,0,552.9003399359613,0
-0.028694719129225905,0.0,-573.8943825845181,0,573.8943825845181,0
-0.02973241956668162,0.0,-594.6483913336324,0,594.6483913336324,0
-0.030751132513533577,0.0,-615.0226502706715,0,615.0226502706715,0
-0.03175095322189928,0.0,-635.0190644379855,0,635.0190644379855,0
-0.031195927410127066,0.0,-623.9185482025413,0,623.9185482025413,0
-0.030607084062041146,0.0,-612.1416812408229,0,612.1416812408229,0
-0.0299984252335458,0.0,-599.968504670916,0,599.968504670916,0
-0.029354918777237324,0.0,-587.0983755447464,0,587.0983755447464,0
-0.028686490660516355,0.0,-573.729813210327,0,573.729813210327,0
-0.027991513617617758,0.0,-559.8302723523551,0,559.8302723523551,0
-0.02537738028733097,0.0,-507.54760574661935,0,507.54760574661935,0
-0.022933321334573,0.0,-458.66642669146,0,458.66642669146,0
-0.021425534030435924,0.0,-428.5106806087185,0,428.5106806087185,0
-0.019885686271609755,0.0,-397.7137254321951,0,397.7137254321951,0
-0.018813894724749026,0.0,-376.2778944949805,0,376.2778944949805,0
-0.01734795618185524,0.0,-346.95912363710477,0,346.95912363710477,0
-0.03181939711405514,0.0,-636.3879422811028,0,636.3879422811028,0
-0.02646258516902828,0.0,-529.2517033805656,0,529.2517033805656,0
-0.022202434857167046,0.0,-444.0486971433409,0,444.0486971433409,0
-0.0173581543244514,0.0,-347.163086489028,0,347.163086489028,0
-0.013784052150924956,0.0,-275.6810430184991,0,275.6810430184991,0
-0.019712909452968122,0.0,-394.2581890593624,0,394.2581890593624,0
-0.025520987865671585,0.0,-510.41975731343166,0,510.41975731343166,0
-0.02367603416864694,0.0,-473.5206833729388,0,473.5206833729388,0
-0.03119067611920574,0.0,-623.8135223841148,0,623.8135223841148,0
-0.02016484604389941,0.0,-403.29692087798816,0,403.29692087798816,0
