Heating_Setpoint_RL,Cooling_Setpoint_RL
-0.6003024578094482,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-0.9851544499397278
-1.0,-0.9626829028129578
-1.0,-0.9401553273200989
-1.0,-0.9167829751968384
-1.0,-0.8676258325576782
-1.0,-0.8697177171707153
-1.0,-0.869545042514801
-1.0,-0.8690000772476196
-1.0,-0.8680381178855896
-1.0,-0.8666970133781433
-1.0,-0.7893111109733582
-1.0,-0.7786838412284851
-1.0,-0.7657797336578369
-1.0,-0.7530641555786133
-1.0,-0.7327750325202942
-1.0,-0.7171772718429565
-1.0,-0.5036563277244568
-1.0,-0.41544127464294434
-1.0,-0.34399738907814026
-1.0,-0.274854838848114
-1.0,-0.2145622819662094
-1.0,-0.16733922064304352
-1.0,-0.125247523188591
-1.0,-0.1356237679719925
-1.0,-0.1509353369474411
-1.0,-0.16888095438480377
-1.0,-0.19072143733501434
-1.0,-0.21647484600543976
-1.0,-1.0
-0.8980007767677307,-1.0
-0.9365946054458618,-1.0
-0.8997278213500977,-1.0
-0.8544086813926697,-1.0
-0.7691575884819031,-1.0
-0.44685912132263184,-1.0
-0.42205917835235596,-1.0
-0.40789586305618286,-1.0
-0.3843074440956116,-1.0
-0.3887946605682373,-1.0
-0.2240164428949356,-1.0
-0.01268608495593071,-0.9740632176399231
0.10621856153011322,-0.8775460124015808
0.5333505868911743,-0.757944643497467
0.8439079523086548,-0.7073085308074951
0.9756922125816345,-0.6799678206443787
1.0,-0.6603657603263855
0.7313382029533386,-0.5564770102500916
1.0,-0.45178672671318054
1.0,-0.35288363695144653
1.0,-0.32034796476364136
1.0,-0.31100937724113464
1.0,-0.30585426092147827
0.9191991090774536,-0.181108295917511
1.0,-0.21286551654338837
1.0,-0.2043807953596115
1.0,-0.2134261429309845
1.0,-0.21799170970916748
1.0,-0.22472284734249115
1.0,-0.22873197495937347
1.0,-0.24138019979000092
1.0,-0.2545206546783447
1.0,-0.27671104669570923
1.0,-0.3007659614086151
1.0,-0.3331034779548645
1.0,-0.2837282717227936
1.0,-0.3168640732765198
1.0,-0.3164025545120239
1.0,-0.3592882752418518
1.0,-0.38473397493362427
1.0,-0.43882620334625244
0.9097762703895569,-0.39813464879989624
0.8980397582054138,-0.481897234916687
0.8493894934654236,-0.5296075940132141
0.5681145787239075,-0.6595540642738342
0.14570198953151703,-0.8286015391349792
-0.25903356075286865,-1.0
-0.48597580194473267,-1.0
-0.5644431710243225,-1.0
-0.6003544926643372,-1.0
-0.6577282547950745,-1.0
-0.6862889528274536,-1.0
-0.7116706967353821,-1.0
-0.9731533527374268,-1.0
-0.9589594006538391,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-0.9684252142906189
-1.0,-0.9939611554145813
-1.0,-0.7418420910835266
-1.0,-0.7149844765663147
-1.0,-0.7165699601173401
-1.0,-0.7218834757804871
-1.0,-0.7251130938529968
-1.0,-0.7252688407897949
-1.0,-0.6337496638298035
-1.0,-0.6121782660484314
-1.0,-0.6012926697731018
-1.0,-0.5933361649513245
