Office_Heating_RL,Office_Cooling_RL
16.75889778137207,22.5
22.5,28.384841918945312
16.053117752075195,22.5
21.010711669921875,29.14177131652832
20.465208053588867,27.513858795166016
18.221254348754883,26.988372802734375
19.08098793029785,23.665346145629883
19.790864944458008,30.0
17.458160400390625,30.0
21.528697967529297,28.65867042541504
19.466087341308594,24.59946060180664
15.836807250976562,30.0
21.780731201171875,26.061811447143555
15.0,29.41094970703125
17.755718231201172,25.174896240234375
21.192323684692383,30.0
17.308372497558594,25.439342498779297
15.0,23.374961853027344
15.0,26.10187339782715
18.993297576904297,27.651775360107422
20.900794982910156,23.8658390045166
16.235206604003906,22.5
20.209964752197266,30.0
22.5,23.59578514099121
18.852466583251953,30.0
18.184415817260742,26.257474899291992
19.667259216308594,29.32132339477539
16.956130981445312,26.68401336669922
15.326120376586914,30.0
15.0,26.820316314697266
17.378005981445312,25.17231559753418
18.172025680541992,30.0
17.616111755371094,28.281583786010742
19.06882667541504,30.0
22.5,27.387271881103516
15.0,24.37910270690918
20.733299255371094,28.12914276123047
17.72344398498535,30.0
20.492233276367188,22.5
20.07500457763672,28.33083724975586
16.700185775756836,27.432384490966797
20.432228088378906,22.5
22.14554786682129,30.0
22.20293617248535,29.631153106689453
19.764781951904297,24.041351318359375
21.3209171295166,27.7916259765625
17.256574630737305,28.377681732177734
16.348440170288086,25.712223052978516
18.26968002319336,27.133899688720703
17.709566116333008,22.5
21.85646629333496,26.009719848632812
21.54904556274414,25.455331802368164
15.0,25.212308883666992
18.47945785522461,23.633291244506836
20.819053649902344,26.47290802001953
19.55130386352539,28.922412872314453
19.13228988647461,23.917509078979492
21.28209686279297,26.690900802612305
20.20723533630371,25.600364685058594
21.601150512695312,26.126264572143555
19.318090438842773,27.910362243652344
22.5,29.222095489501953
22.5,24.849977493286133
17.919713973999023,22.5
18.899860382080078,26.057573318481445
22.5,24.25284194946289
16.490234375,28.00867462158203
21.015914916992188,28.134666442871094
18.451791763305664,24.80240249633789
18.59880828857422,25.817508697509766
22.5,30.0
19.54218292236328,30.0
22.5,29.84337615966797
22.5,23.808795928955078
22.079484939575195,22.5
20.659915924072266,23.729597091674805
20.345792770385742,24.34340476989746
19.895915985107422,24.30780029296875
20.898386001586914,26.270553588867188
21.923898696899414,22.5
16.414602279663086,22.5
19.407310485839844,26.677871704101562
15.856741905212402,23.981576919555664
20.13494110107422,26.26331901550293
21.183597564697266,30.0
21.79937744140625,23.75065040588379
20.627609252929688,25.961545944213867
21.304401397705078,22.5
22.5,25.313364028930664
20.429536819458008,29.09041404724121
22.5,28.81983757019043
21.463960647583008,29.14101219177246
20.07660675048828,30.0
18.99567413330078,27.074655532836914
19.134010314941406,26.518611907958984
22.5,27.210372924804688
21.407569885253906,30.0
22.5,29.793909072875977
22.5,23.10087013244629
22.5,29.621788024902344
19.486391067504883,30.0
22.5,30.0
22.419660568237305,30.0
22.5,27.317781448364258
18.827478408813477,23.659212112426758
20.674577713012695,26.65802001953125
22.5,27.789274215698242
18.767704010009766,29.135692596435547
18.615238189697266,27.875009536743164
19.771846771240234,27.97949981689453
20.92148208618164,25.28635597229004
22.5,26.81184959411621
19.172943115234375,29.149795532226562
21.214900970458984,27.763416290283203
22.5,23.74428939819336
16.57915687561035,29.469820022583008
22.5,26.95029067993164
21.948789596557617,29.1635684967041
22.5,26.414276123046875
15.0,27.827974319458008
22.5,22.5
19.46500015258789,26.351234436035156
21.964733123779297,30.0
18.788475036621094,29.120819091796875
22.5,26.27452278137207
22.5,25.467737197875977
22.5,29.96643829345703
21.717742919921875,25.91830825805664
19.41200828552246,26.630685806274414
15.746509552001953,24.70574378967285
18.33567237854004,30.0
18.577606201171875,23.712324142456055
17.730056762695312,28.292953491210938
15.0,25.718992233276367
17.348173141479492,28.483963012695312
17.122684478759766,30.0
19.134225845336914,23.3342342376709
15.0,30.0
17.624591827392578,30.0
16.34710693359375,30.0
18.070100784301758,25.561660766601562
22.466150283813477,24.60034942626953
15.0,28.067276000976562
15.0,29.011661529541016
18.850902557373047,30.0
21.881614685058594,29.44381332397461
22.5,28.15021514892578
17.981201171875,30.0
19.685546875,23.11522102355957
15.0,30.0
16.58624267578125,28.251171112060547
15.838678359985352,24.260658264160156
17.24561882019043,28.796428680419922
15.584236145019531,23.94513702392578
19.2869815826416,30.0
21.952484130859375,29.429561614990234
15.23068618774414,26.78944206237793
18.07634925842285,30.0
15.300559997558594,24.766599655151367
19.413646697998047,26.34108543395996
15.855940818786621,30.0
19.653438568115234,29.450023651123047
15.0,30.0
18.84778594970703,30.0
20.35611343383789,30.0
21.16541290283203,30.0
22.5,30.0
22.158794403076172,27.837581634521484
19.557445526123047,29.558725357055664
17.618385314941406,30.0
22.5,24.972633361816406
21.66914176940918,30.0
15.0,23.462594985961914
20.607036590576172,30.0
15.0,30.0
22.2548770904541,28.60814094543457
21.4349365234375,30.0
22.5,26.879833221435547
22.5,29.845088958740234
22.5,29.34099769592285
22.5,30.0
19.75368309020996,22.5
22.307401657104492,26.103546142578125
22.34003448486328,29.864299774169922
16.670888900756836,26.2268009185791
18.267841339111328,26.98141098022461
22.5,30.0
22.5,24.047391891479492
22.5,26.439056396484375
19.55124282836914,30.0
15.060693740844727,24.809314727783203
18.39441680908203,22.5
19.725189208984375,30.0
17.518085479736328,30.0
16.981781005859375,29.021224975585938
17.16776466369629,28.986913681030273
18.690723419189453,27.21605682373047
20.005603790283203,26.120389938354492
20.6019344329834,29.63508415222168
20.01013946533203,30.0
18.66928482055664,29.772624969482422
19.225265502929688,30.0
15.0,25.737895965576172
15.386296272277832,30.0
17.867931365966797,30.0
15.025672912597656,30.0
18.186264038085938,30.0
17.87955665588379,30.0
19.75697135925293,30.0
22.5,29.60421371459961
18.348146438598633,27.440763473510742
18.363473892211914,29.87137222290039
20.97818946838379,29.35873031616211
22.5,30.0
22.066848754882812,30.0
22.5,28.940887451171875
22.5,30.0
22.5,29.631263732910156
22.5,22.5
22.07830810546875,26.206119537353516
20.949459075927734,28.707847595214844
19.47978401184082,30.0
22.5,30.0
20.720184326171875,30.0
20.53626251220703,29.36465835571289
22.5,28.078475952148438
19.8616943359375,23.9781436920166
21.44171142578125,30.0
21.099910736083984,28.248699188232422
22.5,30.0
21.893001556396484,30.0
22.5,28.597436904907227
22.5,26.32479476928711
22.5,30.0
20.367511749267578,24.979528427124023
21.08287811279297,28.73541259765625
22.5,30.0
21.416637420654297,29.52924156188965
22.5,24.37253189086914
19.311491012573242,27.524003982543945
22.5,23.581125259399414
22.5,24.285799026489258
22.5,25.05502700805664
22.5,25.810466766357422
22.11166000366211,28.76528549194336
21.99300765991211,23.156156539916992
15.299878120422363,25.642841339111328
22.5,24.96973991394043
22.5,24.65131950378418
22.5,28.569765090942383
21.43686294555664,22.661821365356445
21.396316528320312,25.032976150512695
20.261011123657227,23.211715698242188
22.5,23.247724533081055
22.5,22.5
22.5,22.5
22.5,24.14604949951172
17.473695755004883,27.47533416748047
22.5,22.5
22.5,22.5
19.052509307861328,22.5
20.94867515563965,22.5
18.738876342773438,22.5
20.924699783325195,22.5
17.736263275146484,22.5
22.5,22.5
20.894685745239258,23.396276473999023
22.5,24.066875457763672
20.15750503540039,23.817520141601562
22.5,22.5
18.083213806152344,22.5
21.53229522705078,22.5
21.62148666381836,22.87005043029785
16.459135055541992,22.545913696289062
15.0,22.5
18.09693145751953,22.5
15.777278900146484,22.5
15.971508979797363,22.5
20.85797691345215,22.5
15.036186218261719,24.877254486083984
22.052444458007812,22.5
19.282371520996094,22.5
15.744516372680664,24.186586380004883
18.95437240600586,22.5
22.5,22.5
16.703449249267578,22.5
16.43055534362793,23.865556716918945
18.774139404296875,25.363529205322266
15.79443645477295,22.5
15.79592227935791,22.5
17.893842697143555,24.230388641357422
15.0,22.5
19.21350860595703,25.15877342224121
15.0,22.5
16.716768264770508,22.5
17.153182983398438,29.761085510253906
17.704526901245117,22.5
19.832408905029297,24.77294158935547
18.556503295898438,22.76531219482422
19.501468658447266,25.069446563720703
16.191787719726562,22.5
19.78104019165039,24.295259475708008
18.1158504486084,26.009429931640625
22.5,29.950225830078125
19.188804626464844,25.17534828186035
15.0,22.852336883544922
15.571707725524902,22.5
17.450071334838867,23.367774963378906
19.240718841552734,30.0
18.297468185424805,22.541748046875
19.506507873535156,22.5
17.928775787353516,22.942243576049805
19.94233512878418,25.02833366394043
15.0,24.570402145385742
16.705978393554688,26.694456100463867
20.96198272705078,22.5
15.164834022521973,26.396425247192383
15.894613265991211,26.244918823242188
20.122718811035156,27.05742835998535
19.090572357177734,27.007980346679688
21.500261306762695,30.0
15.0,26.25688362121582
21.038124084472656,22.5
15.044181823730469,28.307893753051758
15.520217895507812,26.241506576538086
15.0,26.4775447845459
