month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,core_bottom_air_temperature,core_mid_air_temperature,core_top_air_temperature,firstfloor_plenum_air_temperature,midfloor_plenum_air_temperature,topfloor_plenum_air_temperature,perimeter_bot_zn_1_air_temperature,perimeter_bot_zn_2_air_temperature,perimeter_bot_zn_3_air_temperature,perimeter_bot_zn_4_air_temperature,perimeter_mid_zn_1_air_temperature,perimeter_mid_zn_2_air_temperature,perimeter_mid_zn_3_air_temperature,perimeter_mid_zn_4_air_temperature,perimeter_top_zn_1_air_temperature,perimeter_top_zn_2_air_temperature,perimeter_top_zn_3_air_temperature,perimeter_top_zn_4_air_temperature,core_bottom_air_humidity,core_mid_air_humidity,core_top_air_humidity,firstfloor_plenum_air_humidity,midfloor_plenum_air_humidity,topfloor_plenum_air_humidity,perimeter_bot_zn_1_air_humidity,perimeter_bot_zn_2_air_humidity,perimeter_bot_zn_3_air_humidity,perimeter_bot_zn_4_air_humidity,perimeter_mid_zn_1_air_humidity,perimeter_mid_zn_2_air_humidity,perimeter_mid_zn_3_air_humidity,perimeter_mid_zn_4_air_humidity,perimeter_top_zn_1_air_humidity,perimeter_top_zn_2_air_humidity,perimeter_top_zn_3_air_humidity,perimeter_top_zn_4_air_humidity,HVAC_electricity_demand_rate
7.0,1.0,0.0,25.304243087768555,88.0,2.3333332538604736,195.0,0.0,0.0,15.600000381469727,26.700000762939453,26.106800079345703,25.839643478393555,25.7558650970459,25.394325256347656,25.3487548828125,25.151540756225586,25.395198822021484,25.37618064880371,25.350088119506836,25.369163513183594,25.75912857055664,25.76911735534668,25.7413330078125,25.754934310913086,25.684635162353516,25.681005477905273,25.665870666503906,25.68077278137207,43.413719177246094,44.45729446411133,44.7360725402832,52.440521240234375,54.69398880004883,56.759193420410156,59.9301872253418,59.84199523925781,59.027305603027344,59.87367248535156,62.11592483520508,63.1066780090332,62.19729995727539,63.18134307861328,65.00562286376953,66.11738586425781,65.09563446044922,66.11012268066406,200.83154296875
7.0,1.0,0.0,25.112815856933594,87.0,2.066666603088379,210.0,0.0,0.0,15.600000381469727,26.700000762939453,26.106624603271484,25.84524917602539,25.75995445251465,25.395286560058594,25.349956512451172,25.14417839050293,25.385623931884766,25.36414909362793,25.34075164794922,25.36028289794922,25.75406265258789,25.760929107666016,25.73609733581543,25.750701904296875,25.677656173706055,25.67113494873047,25.65892791748047,25.674928665161133,43.41421127319336,44.44257354736328,44.72527313232422,52.61882019042969,54.910621643066406,57.0301513671875,60.22463607788086,60.158897399902344,59.33140182495117,60.17938995361328,62.47062683105469,63.47494125366211,62.55276107788086,63.534698486328125,65.39107513427734,66.5131607055664,65.48104095458984,66.49018859863281,201.198974609375
7.0,1.0,0.0,24.921388626098633,86.0,1.7999999523162842,225.0,0.0,0.0,15.600000381469727,26.700000762939453,26.105934143066406,25.85068130493164,25.763648986816406,25.39624786376953,25.351119995117188,25.136079788208008,25.374507904052734,25.351600646972656,25.330230712890625,25.349079132080078,25.747161865234375,25.75187110900879,25.729318618774414,25.74370574951172,25.66901397705078,25.660287857055664,25.65028190612793,25.66611099243164,43.416015625,44.428314208984375,44.71551513671875,52.76507568359375,55.087371826171875,57.25839614868164,60.47426986694336,60.424747467041016,59.5878791809082,60.4404296875,62.762176513671875,63.774898529052734,62.843955993652344,63.8267707824707,65.70404052734375,66.83229064941406,65.79409790039062,66.80135345458984,201.198974609375
7.0,1.0,0.0,24.729961395263672,85.0,1.5333333015441895,240.0,0.0,0.0,15.600000381469727,26.700000762939453,26.10688591003418,25.856124877929688,25.76712989807129,25.3973331451416,25.352455139160156,25.12722396850586,25.363130569458008,25.339658737182617,25.31951904296875,25.337295532226562,25.739696502685547,25.743314743041992,25.72222900390625,25.735795974731445,25.659652709960938,25.6498966217041,25.641225814819336,25.656585693359375,43.41358947753906,44.41400909423828,44.706302642822266,52.881526947021484,55.227081298828125,57.448143005371094,60.67961502075195,60.640838623046875,59.798362731933594,60.65593719482422,62.99413299560547,64.01002502441406,63.07457733154297,64.05933380126953,65.9510498046875,67.07977294921875,66.03997039794922,67.0454330444336,201.198974609375
7.0,1.0,0.0,24.53853416442871,84.0,1.2666666507720947,255.0,0.0,0.0,15.600000381469727,26.700000762939453,26.10936164855957,25.86157989501953,25.770366668701172,25.39861297607422,25.354087829589844,25.117511749267578,25.351879119873047,25.32815170288086,25.308835983276367,25.325592041015625,25.732219696044922,25.735248565673828,25.7152099609375,25.72784996032715,25.65005111694336,25.639917373657227,25.63213539123535,25.646678924560547,43.4072380065918,44.399662017822266,44.697731018066406,52.97115707397461,55.333553314208984,57.60469055175781,60.84527587890625,60.8140754699707,59.968135833740234,60.82988739013672,63.17373275756836,64.19011688232422,63.25251007080078,64.23885345458984,66.14154052734375,67.26762390136719,66.22846984863281,67.23301696777344,201.198974609375
7.0,1.0,0.0,24.347108840942383,83.0,1.0,270.0,0.0,0.0,15.600000381469727,26.700000762939453,26.112499237060547,25.867048263549805,25.773242950439453,25.400142669677734,25.35609245300293,25.106689453125,25.340639114379883,25.31665802001953,25.299230575561523,25.313907623291016,25.72473907470703,25.727542877197266,25.709718704223633,25.719926834106445,25.640214920043945,25.630126953125,25.624500274658203,25.636396408081055,43.39918899536133,44.385284423828125,44.69010925292969,53.03680419921875,55.41048812866211,57.733497619628906,60.97724151611328,60.95185089111328,60.09907150268555,60.96834945678711,63.30950164794922,64.32463073730469,63.38082504272461,64.37411499023438,66.2857894897461,67.40754699707031,66.36406707763672,67.37493133544922,201.198974609375
7.0,1.0,1.0,24.330013275146484,83.5,1.0,295.0,0.0,0.0,15.600000381469727,26.700000762939453,26.115684509277344,25.872455596923828,25.775665283203125,25.40180206298828,25.358312606811523,25.094707489013672,25.331079483032227,25.307945251464844,25.292543411254883,25.305374145507812,25.71854019165039,25.722393035888672,25.70694923400879,25.71489143371582,25.631296157836914,25.62262535095215,25.61931800842285,25.62870979309082,43.391014099121094,44.371070861816406,44.68369674682617,53.09246826171875,55.47509765625,57.853492736816406,61.08964538574219,61.06535339355469,60.20547103881836,61.08119201660156,63.423187255859375,64.43209838867188,63.48160934448242,64.4810562133789,66.40824890136719,67.5202865600586,66.47177124023438,67.48843383789062,201.198974609375
7.0,1.0,1.0,24.312917709350586,84.0,1.0,320.0,0.0,0.0,15.600000381469727,26.700000762939453,26.118732452392578,25.87773895263672,25.777631759643555,25.403493881225586,25.3606014251709,25.08198356628418,25.32459831237793,25.302244186401367,25.288368225097656,25.300052642822266,25.715105056762695,25.719858169555664,25.70625114440918,25.712800979614258,25.62489891052246,25.617473602294922,25.615880966186523,25.62376594543457,43.38319778442383,44.35719299316406,44.678489685058594,53.14658737182617,55.53776550292969,57.974342346191406,61.189208984375,61.166133880615234,60.3010368347168,61.18058776855469,63.52457046508789,64.52778625488281,63.5726432800293,64.574951171875,66.51912689208984,67.6221694946289,66.57090759277344,67.58950805664062,201.198974609375
7.0,1.0,1.0,24.295820236206055,84.5,1.0,345.0,0.0,0.0,15.600000381469727,26.700000762939453,26.12166976928711,25.882822036743164,25.77925682067871,25.405168533325195,25.362876892089844,25.069345474243164,25.320478439331055,25.298324584960938,25.285465240478516,25.29646873474121,25.713891983032227,25.718830108642578,25.706497192382812,25.7122859954834,25.620649337768555,25.613685607910156,25.613201141357422,25.620311737060547,43.375667572021484,44.343841552734375,44.67418670654297,53.202003479003906,55.60203552246094,58.096839904785156,61.28235626220703,61.262699127197266,60.394203186035156,61.275917053222656,63.620574951171875,64.62083435058594,63.6630973815918,64.66593170166016,66.62511444091797,67.72234344482422,66.67062377929688,67.68836975097656,201.198974609375
7.0,1.0,1.0,24.278724670410156,85.0,1.0,10.0,0.0,0.0,15.600000381469727,26.700000762939453,26.124574661254883,25.887754440307617,25.780683517456055,25.406824111938477,25.365121841430664,25.057416915893555,25.317445755004883,25.29631233215332,25.282949447631836,25.292036056518555,25.713748931884766,25.71978187561035,25.707006454467773,25.710758209228516,25.617462158203125,25.61193084716797,25.610715866088867,25.615690231323242,43.36821746826172,44.330894470214844,44.670406341552734,53.25895309448242,55.6682243347168,58.21913146972656,61.373992919921875,61.3548469543457,60.488441467285156,61.376888275146484,63.715850830078125,64.70972442626953,63.75584411621094,64.76424407958984,66.73078918457031,67.81837463378906,66.77342987060547,67.79596710205078,201.198974609375
