Office_Heating_RL,Office_Cooling_RL
-0.5309606790542603,-1.0
1.0,0.569290816783905
-0.7191687822341919,-1.0
0.6028566360473633,0.7711390256881714
0.4573889672756195,0.33702871203422546
-0.14099900424480438,0.1968991756439209
0.08826330304145813,-0.6892408132553101
0.27756404876708984,1.0
-0.34449025988578796,1.0
0.7409863471984863,0.6423122882843018
0.19095636904239655,-0.44014373421669006
-0.7768514752388,1.0
0.8081948161125183,-0.050183847546577454
-1.0,0.8429199457168579
-0.2651416063308716,-0.28669431805610657
0.6512864828109741,1.0
-0.3844342827796936,-0.21617504954338074
-1.0,-0.7666770219802856
-1.0,-0.03950059413909912
0.06487929821014404,0.3738066554069519
0.5735450983047485,-0.6357764601707458
-0.670611560344696,-1.0
0.38932400941848755,1.0
1.0,-0.7077908515930176
0.02732449769973755,1.0
-0.15082238614559174,0.0019934773445129395
0.24460235238075256,0.8190198540687561
-0.4783652126789093,0.11573722958564758
-0.9130345582962036,1.0
-1.0,0.15208427608013153
-0.3658650815486908,-0.2873825430870056
-0.1541266292333603,1.0
-0.3023700416088104,0.5417557954788208
0.0850202739238739,1.0
1.0,0.3032725751399994
-1.0,-0.4989060163497925
0.5288798809051514,0.5011048316955566
-0.27374839782714844,1.0
0.46459558606147766,-1.0
0.35333478450775146,0.554889976978302
-0.5466171503067017,0.3153022825717926
0.44859418272972107,-1.0
0.9054794311523438,1.0
0.9207828640937805,0.9016411304473877
0.2706087529659271,-0.5889727473258972
0.6855778098106384,0.411100298166275
-0.3982465863227844,0.5673818588256836
-0.6404159665107727,-0.14340713620185852
-0.12808534502983093,0.23570632934570312
-0.27744928002357483,-1.0
0.828390896320343,-0.06407448649406433
0.7464123964309692,-0.2119116634130478
-1.0,-0.2767176330089569
-0.07214444875717163,-0.6977890133857727
0.5517479181289673,0.059442341327667236
0.21368128061294556,0.7126436233520508
0.10194417834281921,-0.6219974756240845
0.6752259731292725,0.11757335066795349
0.3885961174964905,-0.1732361614704132
0.760306715965271,-0.032996222376823425
0.1514909863471985,0.44276320934295654
1.0,0.7925587892532349
1.0,-0.37333914637565613
-0.22140967845916748,-1.0
0.03996288776397705,-0.051313623785972595
1.0,-0.5325757265090942
-0.6026040315628052,0.46897998452186584
0.6042442917823792,0.50257807970047
-0.07952213287353516,-0.38602620363235474
-0.04031795263290405,-0.1153307557106018
1.0,1.0
0.21124881505966187,1.0
1.0,0.9582339525222778
1.0,-0.6509879231452942
0.8878626823425293,-1.0
0.5093112587928772,-0.6721076369285583
0.4255448579788208,-0.5084253549575806
0.30557769536972046,-0.517919659614563
0.5729028582572937,0.005480825901031494
0.8463729619979858,-1.0
-0.6227725744247437,-1.0
0.17528273165225983,0.11409935355186462
-0.7715355157852173,-0.6049129962921143
0.3693174421787262,0.0035516023635864258
0.6489593982696533,1.0
0.8131673336029053,-0.6664929986000061
0.5006957054138184,-0.07692085951566696
0.6811738610267639,-1.0
1.0,-0.24976959824562073
0.44787657260894775,0.7574438452720642
1.0,0.6852900981903076
0.7237226963043213,0.7709364891052246
0.35376179218292236,1.0
0.06551289558410645,0.219908207654953
0.10240298509597778,0.07162952423095703
1.0,0.2560994029045105
0.7086851000785828,1.0
1.0,0.9450424909591675
1.0,-0.8397680521011353
1.0,0.8991435766220093
0.1963711380958557,1.0
1.0,1.0
0.9785763025283813,1.0
1.0,0.28474193811416626
0.02066117525100708,-0.690876841545105
0.5132207274436951,0.10880538821220398
1.0,0.41047313809394836
0.004721224308013916,0.7695181369781494
-0.035936594009399414,0.4333358407020569
0.2724927067756653,0.46119993925094604
0.5790618062019348,-0.2569718062877655
1.0,0.14982643723487854
0.11278468370437622,0.7732789516448975
0.6573069095611572,0.40357786417007446
1.0,-0.668189525604248
-0.5788913369178772,0.8586184978485107
1.0,0.18674448132514954
0.853010356426239,0.7769516110420227
1.0,0.04380696266889572
-1.0,0.4207933247089386
1.0,-1.0
0.19066652655601501,0.026996158063411713
0.8572620153427124,1.0
0.010259747505187988,0.7655515670776367
1.0,0.006539642810821533
1.0,-0.2086036205291748
1.0,0.9910503625869751
0.7913981676101685,-0.08845102787017822
0.17653577029705048,0.10151636600494385
-0.8009307384490967,-0.41180169582366943
-0.11048749089241028,1.0
-0.045971572399139404,-0.6767133474349976
-0.2719845771789551,0.5447879433631897
-1.0,-0.1416020393371582
-0.37382036447525024,0.5957235097885132
-0.4339505434036255,1.0
0.10246026515960693,-0.7775373458862305
-1.0,1.0
-0.3001086413860321,1.0
-0.640771746635437,1.0
-0.18130642175674438,-0.18355721235275269
0.9909734129905701,-0.4399069547653198
-1.0,0.48460695147514343
-1.0,0.7364428639411926
0.026907235383987427,1.0
0.83509761095047,0.8516838550567627
1.0,0.5067238211631775
-0.2050127238035202,1.0
0.24947932362556458,-0.8359411954879761
-1.0,1.0
-0.5770019888877869,0.533645510673523
-0.7763523459434509,-0.5304911732673645
-0.4011683166027069,0.6790474057197571
-0.8442037105560303,-0.614629864692688
0.14319512248039246,1.0
0.8539958000183105,0.8478833436965942
-0.9384837746620178,0.14385104179382324
-0.17964021861553192,1.0
-0.9198507070541382,-0.3955732583999634
0.17697259783744812,0.02428954839706421
-0.7717491388320923,1.0
0.24091695249080658,0.8533396124839783
-1.0,1.0
0.026076048612594604,1.0
0.4282967746257782,1.0
0.6441103219985962,1.0
1.0,1.0
0.9090120792388916,0.4233553409576416
0.21531865000724792,0.882326602935791
-0.3017638027667999,1.0
1.0,-0.3406311273574829
0.7784378528594971,1.0
-1.0,-0.7433081865310669
0.49520981311798096,1.0
-1.0,1.0
0.9346339702606201,0.6288374662399292
0.7159827947616577,1.0
1.0,0.16795575618743896
1.0,0.9586904048919678
1.0,0.8242658972740173
1.0,1.0
0.2676486372947693,-1.0
0.9486404061317444,-0.03905421495437622
0.9573424458503723,0.963813066482544
-0.554429829120636,-0.006186306476593018
-0.12857592105865479,0.19504314661026
1.0,1.0
1.0,-0.5873619914054871
1.0,0.050415247678756714
0.21366503834724426,1.0
-0.9838148951530457,-0.3841824531555176
-0.09482192993164062,-1.0
0.2600506842136383,1.0
-0.3285108208656311,1.0
-0.4715253412723541,0.738993227481842
-0.4219292998313904,0.7298435568809509
-0.015807300806045532,0.2576148509979248
0.33482757210731506,-0.03456270694732666
0.4938492476940155,0.9026890993118286
0.3360369801521301,1.0
-0.021524205803871155,0.9393664598464966
0.126737579703331,1.0
-1.0,-0.1365610957145691
-0.8969877362251282,1.0
-0.2352181077003479,1.0
-0.9931538701057434,1.0
-0.1503293812274933,1.0
-0.2321181297302246,1.0
0.268525630235672,1.0
1.0,0.8944568634033203
-0.10716098546981812,0.31753697991371155
-0.10307362675666809,0.9656989574432373
0.5941839218139648,0.828994631767273
1.0,1.0
0.8844928741455078,1.0
1.0,0.7175700068473816
1.0,1.0
1.0,0.9016705751419067
1.0,-1.0
0.8875488042831421,-0.011701345443725586
0.5865222215652466,0.655426025390625
0.19460922479629517,1.0
1.0,1.0
0.5253828167915344,1.0
0.4763365387916565,0.8305753469467163
1.0,0.4875936508178711
0.2964515686035156,-0.6058283448219299
0.7177898287773132,1.0
0.6266430616378784,0.5329867601394653
1.0,1.0
0.8381334543228149,1.0
1.0,0.6259833574295044
1.0,0.01994512975215912
1.0,1.0
0.43133676052093506,-0.33879223465919495
0.6221005916595459,0.6627767086029053
1.0,1.0
0.7111034393310547,0.8744642734527588
1.0,-0.5006583333015442
0.14973080158233643,0.33973440527915955
1.0,-0.7117000818252563
1.0,-0.5237870216369629
1.0,-0.31865930557250977
1.0,-0.11720883846282959
0.8964424133300781,0.6707429885864258
0.864802360534668,-0.8250247240066528
-0.9200326204299927,-0.16190916299819946
1.0,-0.34140288829803467
1.0,-0.4263148903846741
1.0,0.6186038851737976
0.7164969444274902,-0.9568475484848022
0.7056846618652344,-0.32453957200050354
0.4029363989830017,-0.8102089166641235
1.0,-0.8006067276000977
1.0,-1.0
1.0,-1.0
1.0,-0.5610535740852356
-0.34034764766693115,0.3267555236816406
1.0,-1.0
1.0,-1.0
0.0806693434715271,-1.0
0.5863133072853088,-1.0
-0.002966582775115967,-1.0
0.5799199938774109,-1.0
-0.2703297734260559,-1.0
1.0,-1.0
0.5719163417816162,-0.7609927654266357
1.0,-0.5821664929389954
0.3753347396850586,-0.6486612558364868
1.0,-1.0
-0.17780977487564087,-1.0
0.7419455051422119,-1.0
0.7657300233840942,-0.9013199210166931
-0.6108975410461426,-0.9877562522888184
-1.0,-1.0
-0.17415186762809753,-1.0
-0.792725682258606,-1.0
-0.7409308552742004,-1.0
0.5621273517608643,-1.0
-0.9903503656387329,-0.36606520414352417
0.880651593208313,-1.0
0.14196598529815674,-1.0
-0.8014622926712036,-0.5502434372901917
0.05449938774108887,-1.0
1.0,-1.0
-0.5457466840744019,-1.0
-0.6185184717178345,-0.6358516216278076
0.006437338888645172,-0.23639211058616638
-0.7881503105163574,-1.0
-0.7877540588378906,-1.0
-0.22830873727798462,-0.5385627746582031
-1.0,-1.0
0.12360242009162903,-0.2909935414791107
-1.0,-1.0
-0.5421953201293945,-1.0
-0.42581814527511597,0.936289370059967
-0.2787930369377136,-1.0
0.2886422574520111,-0.393882155418396
-0.05159895122051239,-0.9292500019073486
0.20039168000221252,-0.3148142993450165
-0.6821901202201843,-1.0
0.2749437987804413,-0.5212641358375549
-0.1691063940525055,-0.06415218114852905
1.0,0.9867268800735474
0.11701489984989166,-0.2865738272666931
-1.0,-0.9060436487197876
-0.8475445508956909,-1.0
-0.3466474413871765,-0.7685931324958801
0.13085860013961792,1.0
-0.12067525088787079,-0.9888673424720764
0.20173528790473938,-1.0
-0.21899309754371643,-0.8820683360099792
0.31795594096183777,-0.3257777988910675
-1.0,-0.4478926956653595
-0.5450723171234131,0.11852142214775085
0.589862048625946,-1.0
-0.9560443162918091,0.0390467643737793
-0.7614365220069885,-0.0013549327850341797
0.3660585582256317,0.21531444787979126
0.09081953763961792,0.20212821662425995
0.7334030270576477,1.0
-1.0,0.0018358603119850159
0.6101663112640381,-1.0
-0.9882180690765381,0.5487715005874634
-0.8612752556800842,-0.002264752984046936
-1.0,0.06067875772714615
-0.9455959796905518,-0.3831976652145386
-1.0,0.8369930982589722
0.12009727954864502,1.0
1.0,-0.04580961912870407
-0.23839032649993896,-1.0
-1.0,0.7151103615760803
0.7964409589767456,-0.05333408713340759
-1.0,-0.5702008605003357
-1.0,-0.5271729230880737
-0.8238677382469177,0.0017180442810058594
0.8831948041915894,-1.0
1.0,-0.8955646753311157
0.04423929750919342,-0.2573358118534088
