month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,core_bottom_air_temperature,core_mid_air_temperature,core_top_air_temperature,firstfloor_plenum_air_temperature,midfloor_plenum_air_temperature,topfloor_plenum_air_temperature,perimeter_bot_zn_1_air_temperature,perimeter_bot_zn_2_air_temperature,perimeter_bot_zn_3_air_temperature,perimeter_bot_zn_4_air_temperature,perimeter_mid_zn_1_air_temperature,perimeter_mid_zn_2_air_temperature,perimeter_mid_zn_3_air_temperature,perimeter_mid_zn_4_air_temperature,perimeter_top_zn_1_air_temperature,perimeter_top_zn_2_air_temperature,perimeter_top_zn_3_air_temperature,perimeter_top_zn_4_air_temperature,core_bottom_air_humidity,core_mid_air_humidity,core_top_air_humidity,firstfloor_plenum_air_humidity,midfloor_plenum_air_humidity,topfloor_plenum_air_humidity,perimeter_bot_zn_1_air_humidity,perimeter_bot_zn_2_air_humidity,perimeter_bot_zn_3_air_humidity,perimeter_bot_zn_4_air_humidity,perimeter_mid_zn_1_air_humidity,perimeter_mid_zn_2_air_humidity,perimeter_mid_zn_3_air_humidity,perimeter_mid_zn_4_air_humidity,perimeter_top_zn_1_air_humidity,perimeter_top_zn_2_air_humidity,perimeter_top_zn_3_air_humidity,perimeter_top_zn_4_air_humidity,HVAC_electricity_demand_rate
7.0,1.0,0.0,24.549489974975586,88.0,2.3333332538604736,195.0,0.0,0.0,15.600000381469727,26.700000762939453,26.08366584777832,25.80300521850586,25.671710968017578,25.342388153076172,25.279541015625,24.95648765563965,25.27911376953125,25.25978660583496,25.23796272277832,25.253633499145508,25.6251163482666,25.62993049621582,25.609031677246094,25.617164611816406,25.50583839416504,25.497419357299805,25.489225387573242,25.49886703491211,44.04252624511719,44.57229232788086,44.993858337402344,51.83515548706055,53.591922760009766,55.894832611083984,59.31477355957031,58.926788330078125,58.088260650634766,58.953392028808594,60.28629684448242,61.235435485839844,60.360389709472656,61.30342483520508,63.021915435791016,64.08937072753906,63.10282897949219,64.07318115234375,200.83154296875
7.0,1.0,0.0,24.52934455871582,87.0,2.066666603088379,210.0,0.0,0.0,15.600000381469727,26.700000762939453,26.083446502685547,25.8082332611084,25.675607681274414,25.345081329345703,25.283037185668945,24.954914093017578,25.27649688720703,25.255033493041992,25.235340118408203,25.25160026550293,25.62801170349121,25.63052749633789,25.611831665039062,25.620941162109375,25.507768630981445,25.4970703125,25.49103355407715,25.501768112182617,44.04313278198242,44.558528900146484,44.98350143432617,51.9947395324707,53.78787612915039,56.133358001708984,59.56264114379883,59.19789123535156,58.349857330322266,59.214969635009766,60.59901809692383,61.558258056640625,60.673484802246094,61.61453628540039,63.36396408081055,64.43921661376953,63.44532012939453,64.4107894897461,201.198974609375
7.0,1.0,0.0,24.509199142456055,86.0,1.7999999523162842,225.0,0.0,0.0,15.600000381469727,26.700000762939453,26.082759857177734,25.813377380371094,25.67925453186035,25.347938537597656,25.2867374420166,24.952943801879883,25.273103713989258,25.25027084350586,25.231971740722656,25.248126983642578,25.630125045776367,25.63112449645996,25.613889694213867,25.623214721679688,25.508813858032227,25.496679306030273,25.49199867248535,25.503023147583008,44.044960021972656,44.54498291015625,44.97380828857422,52.12760543823242,53.95024108886719,56.335731506347656,59.773193359375,59.42645263671875,58.5721435546875,59.43899154663086,60.85747528076172,61.82291030883789,60.93216323852539,61.87289810180664,63.645076751708984,64.7239990234375,63.72671127319336,64.68936157226562,201.198974609375
7.0,1.0,0.0,24.48905372619629,85.0,1.5333333015441895,240.0,0.0,0.0,15.600000381469727,26.700000762939453,26.083721160888672,25.81859016418457,25.682817459106445,25.350852966308594,25.290536880493164,24.950355529785156,25.2695255279541,25.24600601196289,25.228469848632812,25.24422264099121,25.631914138793945,25.632099151611328,25.615676879882812,25.624881744384766,25.50942611694336,25.496606826782227,25.49258804321289,25.503541946411133,44.0424690246582,44.53124237060547,44.964317321777344,52.2354850769043,54.081268310546875,56.50501251220703,59.94715881347656,59.61365509033203,58.75587844848633,59.624908447265625,61.06487274169922,62.03306198120117,61.13957595825195,62.08036422729492,63.869632720947266,64.94868469238281,63.951324462890625,64.91184997558594,201.198974609375
7.0,1.0,0.0,24.468908309936523,84.0,1.2666666507720947,255.0,0.0,0.0,15.600000381469727,26.700000762939453,26.086214065551758,25.823856353759766,25.686269760131836,25.35375213623047,25.29436683654785,24.946958541870117,25.2658634185791,25.241960525512695,25.224939346313477,25.240219116210938,25.63345718383789,25.633146286010742,25.61728286743164,25.62626838684082,25.509658813476562,25.49650001525879,25.49286651611328,25.50364875793457,44.035980224609375,44.51735305786133,44.955116271972656,52.320526123046875,54.18375778198242,56.644874572753906,60.08784103393555,59.76431655883789,58.904388427734375,59.77540969848633,61.22675323486328,62.195945739746094,61.30122756958008,62.24186325073242,64.0445556640625,65.12210083007812,64.12603759765625,65.0844955444336,201.198974609375
7.0,1.0,0.0,24.448762893676758,83.0,1.0,270.0,0.0,0.0,15.600000381469727,26.700000762939453,26.089372634887695,25.82910919189453,25.68952178955078,25.35662078857422,25.298192977905273,24.94263458251953,25.262006759643555,25.237794876098633,25.222721099853516,25.236055374145508,25.634679794311523,25.63395881652832,25.620241165161133,25.627351760864258,25.509408950805664,25.496007919311523,25.494443893432617,25.5032958984375,44.02775573730469,44.503501892089844,44.94644546508789,52.38457107543945,54.26020050048828,56.7585563659668,60.199012756347656,59.88322830200195,59.01640319824219,59.894317626953125,61.34873962402344,62.31830978393555,61.4168701171875,62.36311721801758,64.17674255371094,65.25239562988281,64.25121307373047,65.21430969238281,201.198974609375
7.0,1.0,1.0,24.548818588256836,83.5,1.0,295.0,0.0,0.0,15.600000381469727,26.700000762939453,26.09259605407715,25.83430290222168,25.692514419555664,25.359346389770508,25.30183982849121,24.937400817871094,25.258995056152344,25.235872268676758,25.222803115844727,25.234272003173828,25.636154174804688,25.636634826660156,25.62517738342285,25.63042449951172,25.50908088684082,25.49720573425293,25.497814178466797,25.50474739074707,44.01936721801758,44.48981475830078,44.938472747802734,52.44094467163086,54.3272705078125,56.86423873901367,60.29613494873047,59.98234558105469,59.108524322509766,59.99292755126953,61.455101013183594,62.419132232666016,61.510581970214844,62.46236801147461,64.29375457763672,65.36092376708984,64.35404968261719,65.3218994140625,201.198974609375
7.0,1.0,1.0,24.648874282836914,84.0,1.0,320.0,0.0,0.0,15.600000381469727,26.700000762939453,26.095718383789062,25.839427947998047,25.695247650146484,25.361919403076172,25.30527114868164,24.931629180908203,25.2583065032959,25.236331939697266,25.224618911743164,25.234975814819336,25.639596939086914,25.6413516998291,25.631458282470703,25.63564109802246,25.51053810119629,25.500274658203125,25.502334594726562,25.508163452148438,44.0112419128418,44.4763069152832,44.93118667602539,52.49760437011719,54.39488983154297,56.971797943115234,60.385494232177734,60.07346725463867,59.19490051269531,60.08317184448242,61.55539321899414,62.51375961303711,61.6004524230957,62.55502700805664,64.40584564208984,65.46443939208984,64.454345703125,65.42411041259766,201.198974609375
7.0,1.0,1.0,24.748929977416992,84.5,1.0,345.0,0.0,0.0,15.600000381469727,26.700000762939453,26.09878158569336,25.84450340270996,25.69777488708496,25.364410400390625,25.308565139770508,24.9259090423584,25.25960922241211,25.238178253173828,25.22727394104004,25.237085342407227,25.644935607910156,25.647302627563477,25.63837242126465,25.642108917236328,25.513818740844727,25.504444122314453,25.507320404052734,25.5126953125,44.00326919555664,44.46294021606445,44.92445373535156,52.55703353881836,54.46615219116211,57.08299255371094,60.47216796875,60.16428756713867,59.28276824951172,60.173038482666016,61.65511703491211,62.610469818115234,61.69435119628906,62.64970779418945,64.51858520507812,65.5716781616211,64.56046295166016,65.52999877929688,201.198974609375
7.0,1.0,1.0,24.848983764648438,85.0,1.0,10.0,0.0,0.0,15.600000381469727,26.700000762939453,26.10186004638672,25.84954261779785,25.700183868408203,25.36688232421875,25.311803817749023,24.92079734802246,25.261953353881836,25.2420711517334,25.230236053466797,25.238191604614258,25.65134620666504,25.655500411987305,25.645553588867188,25.647327423095703,25.518142700195312,25.510915756225586,25.512483596801758,25.5157470703125,43.99526596069336,44.449668884277344,44.918033599853516,52.61930465698242,54.54111862182617,57.196319580078125,60.55992889404297,60.252803802490234,59.37439727783203,60.27153396606445,61.75775146484375,62.70596694946289,61.79408264160156,62.75618362426758,64.63545227050781,65.6784439086914,64.67400360107422,65.65013122558594,201.198974609375
