month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
7.0,1.0,0.0,24.4742488861084,88.0,2.3333332538604736,195.0,0.0,0.0,12.800000190734863,40.0,21.563711166381836,52.63030242919922,0.0,0.0,506.44866943359375,303869.1875
7.0,1.0,0.0,24.185068130493164,87.0,2.066666603088379,210.0,0.0,0.0,23.25,26.85019302368164,22.381877899169922,49.57715606689453,0.0,0.0,5571.314453125,3908866.0
7.0,1.0,0.0,23.89588737487793,86.0,1.7999999523162842,225.0,0.0,0.0,23.25,26.262916564941406,22.798425674438477,48.0848274230957,0.0,0.0,4894.13818359375,2781688.0
7.0,1.0,0.0,23.606706619262695,85.0,1.5333333015441895,240.0,0.0,0.0,23.25,26.688159942626953,23.06326675415039,47.05455017089844,0.0,0.0,4561.0380859375,2679745.75
7.0,1.0,0.0,23.317523956298828,84.0,1.2666666507720947,255.0,0.0,0.0,23.25,26.387746810913086,23.237438201904297,46.27545928955078,0.0,0.0,4419.54638671875,2651727.75
7.0,1.0,0.0,23.028343200683594,83.0,1.0,270.0,0.0,0.0,23.25,25.785890579223633,23.25005340576172,45.79540252685547,0.0,0.0,3728.383544921875,2237030.0
7.0,1.0,1.0,23.124683380126953,83.5,1.0,295.0,0.0,0.0,23.25,26.36042022705078,23.250497817993164,45.34133529663086,0.0,0.0,3764.0244140625,2258414.75
7.0,1.0,1.0,23.22102165222168,84.0,1.0,320.0,0.0,0.0,23.25,26.743404388427734,23.250442504882812,44.89670944213867,0.0,0.0,3550.496337890625,2130297.75
7.0,1.0,1.0,23.317359924316406,84.5,1.0,345.0,0.0,0.0,23.25,27.590286254882812,23.25041389465332,44.46327590942383,0.0,0.0,3435.00244140625,2061001.5
7.0,1.0,1.0,23.413700103759766,85.0,1.0,10.0,0.0,0.0,23.25,26.845500946044922,23.25039291381836,44.03953170776367,0.0,0.0,3344.804443359375,2006882.75
7.0,1.0,1.0,23.510038375854492,85.5,1.0,35.0,0.0,0.0,23.25,26.069448471069336,23.250375747680664,43.623382568359375,0.0,0.0,3272.836181640625,1963701.625
7.0,1.0,1.0,23.60637855529785,86.0,1.0,60.0,0.0,0.0,23.25,25.92227554321289,23.250362396240234,43.21353530883789,0.0,0.0,3216.5576171875,1929934.5
7.0,1.0,2.0,23.60879135131836,86.33333587646484,1.0,73.33333587646484,0.0,0.0,23.25,26.553739547729492,23.25035285949707,42.809288024902344,0.0,0.0,3177.777587890625,1906666.5
7.0,1.0,2.0,23.6112060546875,86.66666412353516,1.0,86.66666412353516,0.0,0.0,23.25,27.10833168029785,23.250343322753906,42.4104118347168,0.0,0.0,3147.80810546875,1888684.75
7.0,1.0,2.0,23.613618850708008,87.0,1.0,100.0,0.0,0.0,23.25,27.15496253967285,23.250335693359375,42.01683807373047,0.0,0.0,3124.3251953125,1874595.125
7.0,1.0,2.0,23.616031646728516,87.33333587646484,1.0,113.33333587646484,0.0,0.0,23.25,27.34171485900879,23.250328063964844,41.628536224365234,0.0,0.0,3105.76513671875,1863459.125
7.0,1.0,2.0,23.618446350097656,87.66666412353516,1.0,126.66666412353516,0.0,0.0,23.25,26.91942024230957,23.250322341918945,41.24543380737305,0.0,0.0,3091.9970703125,1855198.25
7.0,1.0,2.0,23.620859146118164,88.0,1.0,140.0,0.0,0.0,23.25,27.974254608154297,23.250316619873047,40.86743927001953,0.0,0.0,3080.271484375,1848162.875
7.0,1.0,3.0,23.625696182250977,88.33333587646484,0.9166666865348816,140.0,0.0,0.0,23.25,26.9455623626709,23.25031089782715,40.49444580078125,0.0,0.0,3071.068115234375,1842640.875
7.0,1.0,3.0,23.63053321838379,88.66666412353516,0.8333333134651184,140.0,0.0,0.0,23.25,26.889781951904297,23.25030517578125,40.126365661621094,0.0,0.0,3063.755859375,1838253.5
7.0,1.0,3.0,23.63536834716797,89.0,0.75,140.0,0.0,0.0,23.25,27.21074867248535,23.250301361083984,39.76310348510742,0.0,0.0,3057.861328125,1834716.875
7.0,1.0,3.0,23.64020538330078,89.33333587646484,0.6666666865348816,140.0,0.0,0.0,23.25,27.582069396972656,23.25029754638672,39.404579162597656,0.0,0.0,3053.050537109375,1831830.375
7.0,1.0,3.0,23.64504051208496,89.66666412353516,0.5833333134651184,140.0,0.0,0.0,23.25,27.369037628173828,23.25029182434082,39.05072021484375,0.0,0.0,3049.07666015625,1829446.0
7.0,1.0,3.0,23.649877548217773,90.0,0.5,140.0,0.0,0.0,23.25,27.957138061523438,23.250288009643555,38.701438903808594,0.0,0.0,3045.752197265625,1827451.25
7.0,1.0,4.0,23.652742385864258,90.0,0.5833333134651184,125.0,0.0,0.0,23.25,27.730236053466797,23.25028419494629,38.356563568115234,0.0,0.0,3043.3232421875,1825993.875
7.0,1.0,4.0,23.655607223510742,90.0,0.6666666865348816,110.0,0.0,0.0,23.25,27.562593460083008,23.250280380249023,38.015953063964844,0.0,0.0,3040.70654296875,1824423.875
7.0,1.0,4.0,23.658472061157227,90.0,0.75,95.0,0.0,0.0,23.25,27.489154815673828,23.25027847290039,37.67952346801758,0.0,0.0,3038.3662109375,1823019.75
7.0,1.0,4.0,23.66133689880371,90.0,0.8333333134651184,80.0,0.0,0.0,23.25,27.15045928955078,23.250274658203125,37.34721755981445,0.0,0.0,3036.2119140625,1821727.25
