month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
1.7894313116514903e-05,-1.6770382637667716,-1.6613129866974168,-0.5883344533428083,0.8678433745222431,-0.17981388951299354,0.03554212334154701,-0.8771358334953151,-0.42633874071329053,-1.63413983497037,7.301897139844861,-2.1245661392434663,0.9302527102993561,-0.708076686028511,0.0,-0.7660670347772118,-0.7385542354010023
1.7894259645917375e-05,-1.6770233448035754,-1.6612984111276732,-0.6759160592076174,0.7931154851791898,-0.3347630292066674,0.17075385315673355,-0.8771322120775564,-0.426337565056663,0.7928919377163948,-0.25916440755219083,-1.4892446012544889,0.750957986970246,-0.708074205392921,0.0,1.175723665185327,1.333213786784332
1.7894206174920095e-05,-1.6770084262385305,-1.6612838359415603,-0.763497253758146,0.7183880045646793,-0.48971194188695377,0.30596551855807314,-0.8771285907046523,-0.4263363894097612,0.7928889244251961,-0.5968437868038401,-1.1657877763008322,0.663320642725367,-0.7080717247834022,0.0,0.9161002507155964,0.6854281062911214
1.7894152703523066e-05,-1.676993508071619,-1.661269261139061,-0.8510779292454868,0.6436608568128502,-0.6446604167569271,0.44117702089659566,-0.8771249693766022,-0.42633521377258504,0.7928859111683523,-0.3523295050962759,-0.9601338704598857,0.6028169150765534,-0.7080692441999543,0.0,0.7883915115108855,0.6268403159329659
1.7894099231726292e-05,-1.676978590302823,-1.6612546867201585,-0.9386585430577681,0.5689339738495475,-0.799608173579449,0.5763882153804304,-0.8771213480934049,-0.4263340381451345,0.7928828979458623,-0.525064726422021,-0.8248861521652763,0.5570639557684439,-0.7080667636425769,0.0,0.734142957766548,0.610736517779828
1.789404575952978e-05,-1.676963672932125,-1.6612401126848364,-1.0262378070210803,0.494207295391783,-0.9545548626818782,0.7115989110767075,-0.8771177268550594,-0.42633286252740926,0.7928798847577261,-0.8711275337915242,-0.8150872478825245,0.5288715251724168,-0.7080642831112696,0.0,0.46915927346386016,0.3724099087230711
1.7893992286933525e-05,-1.6769487559595069,-1.516770746620111,-0.9970546194549115,0.5315683922579403,-0.9545506058668194,0.9369503933392574,-0.877114105661565,-0.4263316869194093,0.7928768716039426,-0.5407720770523021,-0.8147389973001125,0.5022053708114576,-0.7080618026060317,0.0,0.48282212921160694,0.38469865803919523
1.789393881393753e-05,-1.6769338393849516,-1.516759065317367,-0.9678722744762321,0.5689293852857353,-0.9545463491087094,1.1622996694007588,-0.8771104845129207,-0.4263305113211344,0.7928738584845115,-0.32055547686411934,-0.8147787848270144,0.47609371181280463,-0.7080593221268631,0.0,0.40095701363087566,0.31106909144562944
1.78938853405418e-05,-1.676918923208441,-1.5167473842845072,-0.9386901789580353,0.606290259774467,-0.9545420924075471,1.38764566421193,-0.8771068634091255,-0.4263293357325846,0.792870845399432,0.1664019571285526,-0.814797837363784,0.45063936466186744,-0.7080568416737627,0.0,0.3566770540045289,0.271243810689471
1.7893831866746344e-05,-1.6769040074299577,-1.5167357035215208,-0.9095077402422914,0.6436510000503155,-0.9545378357633311,-1.6320971256856154,-0.8771032423501784,-0.4263281601537596,0.7928678323487027,-0.26185058237723624,-0.8148109655777098,0.42575406198166893,-0.7080543612467309,0.0,0.3220952868717134,0.24014106894303547
