month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,core_bottom_air_temperature,core_mid_air_temperature,core_top_air_temperature,firstfloor_plenum_air_temperature,midfloor_plenum_air_temperature,topfloor_plenum_air_temperature,perimeter_bot_zn_1_air_temperature,perimeter_bot_zn_2_air_temperature,perimeter_bot_zn_3_air_temperature,perimeter_bot_zn_4_air_temperature,perimeter_mid_zn_1_air_temperature,perimeter_mid_zn_2_air_temperature,perimeter_mid_zn_3_air_temperature,perimeter_mid_zn_4_air_temperature,perimeter_top_zn_1_air_temperature,perimeter_top_zn_2_air_temperature,perimeter_top_zn_3_air_temperature,perimeter_top_zn_4_air_temperature,core_bottom_air_humidity,core_mid_air_humidity,core_top_air_humidity,firstfloor_plenum_air_humidity,midfloor_plenum_air_humidity,topfloor_plenum_air_humidity,perimeter_bot_zn_1_air_humidity,perimeter_bot_zn_2_air_humidity,perimeter_bot_zn_3_air_humidity,perimeter_bot_zn_4_air_humidity,perimeter_mid_zn_1_air_humidity,perimeter_mid_zn_2_air_humidity,perimeter_mid_zn_3_air_humidity,perimeter_mid_zn_4_air_humidity,perimeter_top_zn_1_air_humidity,perimeter_top_zn_2_air_humidity,perimeter_top_zn_3_air_humidity,perimeter_top_zn_4_air_humidity,HVAC_electricity_demand_rate
7.0,1.0,0.0,24.71765899658203,88.0,2.3333332538604736,195.0,0.0,0.0,15.600000381469727,26.700000762939453,26.101112365722656,25.83146095275879,25.7413330078125,25.378019332885742,25.328025817871094,25.110097885131836,25.345556259155273,25.33119773864746,25.30750846862793,25.324485778808594,25.708948135375977,25.717140197753906,25.692359924316406,25.70360565185547,25.626394271850586,25.621118545532227,25.60919189453125,25.62166976928711,43.44414520263672,44.483890533447266,44.78215789794922,52.287620544433594,54.47855758666992,56.572513580322266,59.84687042236328,59.64094924926758,58.82473373413086,59.67150115966797,61.763763427734375,62.743370056152344,61.84059524536133,62.81503677368164,64.59693908691406,65.69471740722656,64.6808090209961,65.6832275390625,200.83154296875
7.0,1.0,0.0,24.589237213134766,87.0,2.066666603088379,210.0,0.0,0.0,15.600000381469727,26.700000762939453,26.100746154785156,25.836711883544922,25.744754791259766,25.379362106323242,25.329723358154297,25.102006912231445,25.337614059448242,25.3210391998291,25.299715042114258,25.31709098815918,25.70525550842285,25.710966110229492,25.688766479492188,25.700651168823242,25.621004104614258,25.61328125,25.60388946533203,25.617107391357422,43.445125579833984,44.470096588134766,44.77311706542969,52.45112609863281,54.67649459838867,56.82646942138672,60.111228942871094,59.926666259765625,59.099853515625,59.94742202758789,62.08121871948242,63.07044982910156,62.15774917602539,63.13001251220703,64.93904113769531,66.04364776611328,65.02259063720703,66.01949310302734,201.198974609375
7.0,1.0,0.0,24.460817337036133,86.0,1.7999999523162842,225.0,0.0,0.0,15.600000381469727,26.700000762939453,26.099899291992188,25.841867446899414,25.747827529907227,25.380937576293945,25.331708908081055,25.093570709228516,25.328880310058594,25.31069564819336,25.291162490844727,25.30816650390625,25.700820922851562,25.704666137695312,25.684473037719727,25.6961612701416,25.614736557006836,25.605236053466797,25.597753524780273,25.610837936401367,43.44733428955078,44.4565544128418,44.76499938964844,52.58526611328125,54.83786392211914,57.041412353515625,60.33424758911133,60.166465759277344,59.331932067871094,60.182159423828125,62.34031677246094,63.33570098876953,62.41636276245117,63.38835144042969,65.21613311767578,66.32392883300781,65.2991714477539,66.29290008544922,201.198974609375
7.0,1.0,0.0,24.332395553588867,85.0,1.5333333015441895,240.0,0.0,0.0,15.600000381469727,26.700000762939453,26.100723266601562,25.847089767456055,25.750730514526367,25.382713317871094,25.333986282348633,25.08462905883789,25.320064544677734,25.30097770690918,25.282562255859375,25.29888343811035,25.69627571105957,25.69900131225586,25.680116653442383,25.691259384155273,25.608240127563477,25.59775733947754,25.59143829345703,25.604021072387695,43.44523239135742,44.44281768798828,44.75730895996094,52.692283630371094,54.965511322021484,57.22127914428711,60.5175666809082,60.36182403564453,59.52267074584961,60.37594223022461,62.54551315307617,63.543392181396484,62.62088394165039,63.59303665161133,65.43409729003906,66.54134368896484,65.51642608642578,66.50776672363281,201.198974609375
7.0,1.0,0.0,24.2039737701416,84.0,1.2666666507720947,255.0,0.0,0.0,15.600000381469727,26.700000762939453,26.103092193603516,25.852352142333984,25.753435134887695,25.384654998779297,25.3365478515625,25.07502555847168,25.31133460998535,25.291736602783203,25.274091720581055,25.289669036865234,25.69176483154297,25.693790435791016,25.67584800720215,25.68636131286621,25.60165023803711,25.59063720703125,25.585092544555664,25.597084045410156,43.439151763916016,44.42897415161133,44.75013732910156,52.774925231933594,55.06295394897461,57.37068176269531,60.66555404663086,60.518463134765625,59.67645263671875,60.53248596191406,62.7039794921875,63.70225524902344,62.7784538269043,63.7505989074707,65.60175323486328,66.7064437866211,65.68311309814453,66.67219543457031,201.198974609375
7.0,1.0,0.0,24.075551986694336,83.0,1.0,270.0,0.0,0.0,15.600000381469727,26.700000762939453,26.106138229370117,25.857643127441406,25.755836486816406,25.386770248413086,25.339406967163086,25.064498901367188,25.302568435668945,25.282590866088867,25.266929626464844,25.28044891357422,25.687191009521484,25.68866729736328,25.673011779785156,25.681421279907227,25.594799041748047,25.583425521850586,25.580093383789062,25.589914321899414,43.43132781982422,44.41504669189453,44.74376678466797,52.83565902709961,55.13343048095703,57.494319915771484,60.783260345458984,60.64262771606445,59.79374313354492,60.65690231323242,62.82317352294922,63.82111358642578,62.89116287231445,63.868675231933594,65.72830963134766,66.83000183105469,65.80239868164062,66.79562377929688,201.198974609375
7.0,1.0,1.0,24.229721069335938,83.5,1.0,295.0,0.0,0.0,15.600000381469727,26.700000762939453,26.1092529296875,25.862897872924805,25.757854461669922,25.38899040222168,25.342458724975586,25.053112030029297,25.29674530029297,25.2777099609375,25.2640323638916,25.27568244934082,25.68522834777832,25.687633514404297,25.67428207397461,25.680757522583008,25.590208053588867,25.580076217651367,25.578969955444336,25.586788177490234,43.42333221435547,44.40122985839844,44.7384147644043,52.88825225830078,55.19390106201172,57.610694885253906,60.880027770996094,60.74048614501953,59.884891510009766,60.754337310791016,62.91988754272461,63.911956787109375,62.97578048706055,63.95801544189453,65.83322143554688,66.92584228515625,65.89370727539062,66.890625,201.198974609375
7.0,1.0,1.0,24.38389015197754,84.0,1.0,320.0,0.0,0.0,15.600000381469727,26.700000762939453,26.11223602294922,25.867992401123047,25.759531021118164,25.391260147094727,25.34560203552246,25.041547775268555,25.29526138305664,25.277244567871094,25.26494598388672,25.275489807128906,25.687376022338867,25.690855026245117,25.67913055419922,25.684513092041016,25.58957290649414,25.580842971801758,25.581233978271484,25.58793830871582,43.41567611694336,44.38783264160156,44.733970642089844,52.94105911254883,55.25471115112305,57.72872543334961,60.9627571105957,60.824073791503906,59.96395492553711,60.8369255065918,63.004276275634766,63.990055084228516,63.05001449584961,64.03396606445312,65.92695617675781,67.01013946533203,65.97602081298828,66.97343444824219,201.198974609375
7.0,1.0,1.0,24.53805923461914,84.5,1.0,345.0,0.0,0.0,15.600000381469727,26.700000762939453,26.115140914916992,25.87294578552246,25.7609920501709,25.39357566833496,25.348793029785156,25.03055763244629,25.2968692779541,25.279321670532227,25.267885208129883,25.277875900268555,25.692577362060547,25.69658660888672,25.6859073638916,25.69081687927246,25.59197425842285,25.58405876159668,25.585323333740234,25.591571807861328,43.40822219848633,44.374813079833984,44.73009490966797,52.996856689453125,55.319374084472656,57.84960174560547,61.0399055480957,60.90434265136719,60.041412353515625,60.916053771972656,63.085411071777344,64.06719970703125,63.125186920166016,64.10883331298828,66.01863861083984,67.09503173828125,66.06100463867188,67.05671691894531,201.198974609375
7.0,1.0,1.0,24.692228317260742,85.0,1.0,10.0,0.0,0.0,15.600000381469727,26.700000762939453,26.118066787719727,25.87784767150879,25.762365341186523,25.39594841003418,25.35203742980957,25.020679473876953,25.299903869628906,25.283496856689453,25.27155876159668,25.279722213745117,25.699308395385742,25.70466423034668,25.6934757232666,25.696613311767578,25.59590721130371,25.589696884155273,25.59015464782715,25.594528198242188,43.40071487426758,44.361934661865234,44.7264518737793,53.055885314941406,55.38819122314453,57.971839904785156,61.11787033081055,60.98325729370117,60.12225341796875,61.00339889526367,63.16941452026367,64.1444320678711,63.20597457885742,64.19462585449219,66.11459350585938,67.1810531616211,66.15332794189453,67.15348052978516,201.198974609375
