energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation
,,,,,
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.42050678461224344,0.0,-8410.135692244869,0,8410.135692244869,0
-0.4398148825477564,0.0,-8796.297650955128,0,8796.297650955128,0
-0.43907074834632304,-0.518775952027431,-8781.41496692646,-1.037551904054862,8781.41496692646,0.03686399987604361
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-1.7270277841707273,0.0,-34540.55568341455,0,34540.55568341455,0
-1.1899159272538409,0.0,-23798.318545076814,0,23798.318545076814,0
-1.200698654037701,0.0,-24013.973080754018,0,24013.973080754018,0
-1.2348556420957124,0.0,-24697.112841914248,0,24697.112841914248,0
-1.1115946063257431,0.0,-22231.892126514864,0,22231.892126514864,0
-1.1128498008372931,0.0,-22256.996016745863,0,22256.996016745863,0
-2.310930460464344,0.0,-46218.60920928688,0,46218.60920928688,0
-1.6143310619463263,-1.0013831615678341,-32286.621238926524,-2.0027663231356683,32286.621238926524,0.002763879873903363
-1.9844528321825599,-6.009296454780458,-39689.056643651194,-12.018592909560915,39689.056643651194,0.018574169172278943
-1.9354213185839082,-6.009232615963575,-38708.426371678164,-12.01846523192715,38708.426371678164,0.018444302904637055
-1.948754328938655,-6.008565413154934,-38975.0865787731,-12.017130826309868,38975.0865787731,0.01710982444719633
-1.9745443394046975,-6.008031707266672,-39490.88678809395,-12.016063414533344,39490.88678809395,0.01604228811707742
-2.674345970470046,-6.009023696971598,-53486.919409400914,-12.018047393943196,53486.919409400914,0.018025162936449846
-2.745126242811475,-6.009268013642793,-54902.524856229495,-12.018536027285586,54902.524856229495,0.01851411762005739
-2.7634017570801768,-6.008778812556079,-55268.035141603534,-12.017557625112158,55268.035141603534,0.017538949286038275
-2.7878286682020983,-6.008317670185203,-55756.573364041964,-12.016635340370406,55756.573364041964,0.016619455797659555
-2.8180334384408097,-6.00793901178692,-56360.66876881619,-12.01587802357384,56360.66876881619,0.015864152935847642
-2.851235478745836,-6.00763554011018,-57024.70957491671,-12.01527108022036,57024.70957491671,0.015258605433864147
-2.732611653390679,-6.007378681552325,-54652.23306781357,-12.01475736310465,54652.23306781357,0.014745932772974868
-2.744290010941703,-6.007050466992906,-54885.80021883406,-12.014100933985812,54885.80021883406,0.01409065304638446
-2.7615340821832635,-6.006917298527504,-55230.681643665266,-12.013834597055007,55230.681643665266,0.013824818372512482
-2.7722234057294406,-6.006801206582598,-55444.46811458881,-12.013602413165197,55444.46811458881,0.01359305701381075
-2.7812314763207118,-6.006700563612548,-55624.62952641423,-12.013401127225096,55624.62952641423,0.013392125243850472
-2.7897988520250983,-6.006617804583745,-55795.97704050196,-12.01323560916749,55795.97704050196,0.013226894798897604
-2.765913812878398,-5.5061006356000215,-55318.27625756796,-11.012201271200043,55318.27625756796,0.012193153984032534
-2.8570734679446126,-5.506004281062181,-57141.469358892246,-11.012008562124363,57141.469358892246,0.012000683485517527
-2.9065048378870966,-5.50606204222573,-58130.09675774193,-11.01212408445146,58130.09675774193,0.012116097895432887
-2.9773956296890027,-5.506084537360346,-59547.91259378005,-11.012169074720692,59547.91259378005,0.012160996487160958
-3.0448093487730743,-5.5061270302306875,-60896.18697546148,-11.012254060461375,60896.18697546148,0.012245834919355048
-3.1117904856520453,-5.005650145783752,-62235.8097130409,-10.011300291567505,62235.8097130409,0.011292433924207756
-3.174392609876369,-5.005639793417969,-63487.852197527376,-10.011279586835938,63487.852197527376,0.011271727180659497
-3.164958995566121,-5.005705951749641,-63299.17991132242,-10.011411903499281,63299.17991132242,0.011403871221634887
-3.148634779474579,-5.005708449419175,-62972.69558949157,-10.01141689883835,62972.69558949157,0.011408872727695751
-3.1316918399486235,-5.005708732053184,-62633.83679897247,-10.011417464106367,62633.83679897247,0.011409481228280782
-3.112176918201592,-5.005704993565552,-62243.53836403184,-10.011409987131104,62243.53836403184,0.011402074373446425
-3.092102099671934,-5.005694628660389,-61842.041993438674,-10.011389257320777,61842.041993438674,0.011381435284562258
-2.9325650259609812,-4.504092621066119,-58651.30051921962,-9.008185242132239,58651.30051921962,0.008181509641833173
-2.9979587376281787,-4.503640744147815,-59959.17475256357,-9.00728148829563,59959.17475256357,0.007278510210845468
-2.9511826190022576,-5.003574450527018,-59023.652380045154,-10.007148901054036,59023.652380045154,0.007146256485658142
-2.972555301393097,-5.003538671277656,-59451.10602786193,-10.007077342555313,59451.10602786193,0.007074813465624885
-2.9900663384737336,-5.0035220942792415,-59801.32676947467,-10.007044188558483,59801.32676947467,0.007041683578037805
-3.003135985405767,-5.003507065861379,-60062.719708115335,-10.007014131722759,60062.719708115335,0.007011647291395917
-3.2071156705035433,-5.003734814626742,-64142.31341007086,-10.007469629253483,64142.31341007086,0.007466809647951322
-3.1330809586027,-5.504912181388602,-62661.619172053994,-11.009824362777204,62661.619172053994,0.009819877006794542
-3.1323193013736534,-5.5066713991401715,-62646.38602747306,-11.013342798280343,62646.38602747306,0.013328583332800292
-3.0961102095083044,-6.006946898625812,-61922.204190166085,-12.013893797251624,61922.204190166085,0.01388117027460467
-3.0703195855396417,-6.006828271307061,-61406.39171079283,-12.013656542614122,61406.39171079283,0.013645684684092885
-3.0500772455132314,-6.006743356855404,-61001.54491026462,-12.013486713710808,61001.54491026462,0.013476784607291847
-2.9453874846183585,-5.50625340374354,-58907.749692367164,-11.01250680748708,58907.749692367164,0.012497693200884896
-2.9817873473737446,-5.5061375399594,-59635.74694747489,-11.0122750799188,59635.74694747489,0.012266432686033113
-2.985146122134813,-5.506136767605897,-59702.922442696254,-11.012273535211794,59702.922442696254,0.012264997060405847
-2.9974518970128323,-5.506014429812529,-59949.03794025665,-11.012028859625058,59949.03794025665,0.012020636643381266
-3.005147424192695,-5.505913771976639,-60102.9484838539,-11.011827543953277,60102.9484838539,0.011819559810582803
-3.007835698119077,-5.50583593219647,-60156.71396238153,-11.01167186439294,60156.71396238153,0.01166404662834708
-3.047554867005163,-5.505760232820059,-60951.09734010326,-11.011520465640118,60951.09734010326,0.01151282419235855
-3.000365254516484,-5.505768943529101,-60007.305090329675,-11.011537887058202,60007.305090329675,0.011530249180793817
-2.9906455532688008,-6.005718694062054,-59812.911065376014,-12.011437388124108,59812.911065376014,0.0114298675038782
-2.9831975221012983,-6.006142356599763,-59663.95044202596,-12.012284713199525,59663.95044202596,0.012276737273055005
-2.9850294137003384,-6.006312229052721,-59700.58827400677,-12.012624458105442,59700.58827400677,0.01261611021979192
-2.9890645088777608,-6.006467713673046,-59781.29017755521,-12.012935427346092,59781.29017755521,0.012926717517611763
-3.0261534526094533,-6.006604118365093,-60523.069052189065,-12.013208236730186,60523.069052189065,0.013199214155267924
-3.0254092359245788,-6.006781194096238,-60508.184718491575,-12.013562388192476,60508.184718491575,0.013552924784917764
-3.0171598811183187,-6.006925466090707,-60343.19762236637,-12.013850932181414,60343.19762236637,0.013841147525607056
-2.988657947478896,-6.006962999071864,-59773.15894957792,-12.013925998143728,59773.15894957792,0.013916167587755268
-2.951019085520614,-6.006919051003919,-59020.38171041228,-12.013838102007838,59020.38171041228,0.013828416658032694
-2.9109162921202283,-6.006850818856653,-58218.32584240456,-12.013701637713305,58218.32584240456,0.01369214702258148
-2.5175762373075323,-6.005892371272412,-50351.524746150644,-12.011784742544824,50351.524746150644,0.011776895595957626
-2.471668214798045,-6.0057177531149275,-49433.36429596089,-12.011435506229855,49433.36429596089,0.011424259387354141
-2.456793359377035,-6.006155639839611,-49135.8671875407,-12.012311279679222,49135.8671875407,0.012293124856515902
-2.4556400980249298,-6.006415195195707,-49112.8019604986,-12.012830390391414,49112.8019604986,0.012806911974813318
-2.4595962300813916,-6.006475362773867,-49191.924601627834,-12.012950725547734,49191.924601627834,0.012924922348403811
-2.464933733441071,-6.006457497819163,-49298.67466882141,-12.012914995638326,49298.67466882141,0.012888434357215317
-2.0343726611985407,-6.005155571760836,-40687.45322397081,-12.010311143521673,40687.45322397081,0.010297194381198693
-1.9686502199736224,-6.004556011204959,-39373.00439947245,-12.009112022409917,39373.00439947245,0.009101186159174546
-1.9221815176718948,-6.004129176420427,-38443.6303534379,-12.008258352840855,38443.6303534379,0.00825000572194412
-1.875770573813222,-6.003746844281031,-37515.41147626444,-12.007493688562063,37515.41147626444,0.007487276162219558
-1.8303820488228608,-6.003439211097477,-36607.640976457216,-12.006878422194953,36607.640976457216,0.006873322372140223
-1.787610313882072,-6.003203676495478,-35752.20627764144,-12.006407352990957,35752.20627764144,0.006403116460763414
-1.7172592422273338,-6.002987310042445,-34345.184844546675,-12.00597462008489,34345.184844546675,0.005971155871943523
-1.686434666660169,-6.00279827296256,-33728.69333320338,-12.00559654592512,33728.69333320338,0.005593721600416046
-1.6600666513413578,-6.00261814420408,-33201.33302682715,-12.00523628840816,33201.33302682715,0.00523406034754359
-1.6373020265726135,-6.002478945949748,-32746.04053145227,-12.004957891899496,32746.04053145227,0.004956113467734724
-1.616200097110409,-6.002385768017027,-32324.00194220818,-12.004771536034054,32324.00194220818,0.004770065523256761
-1.5960272277351952,-6.002332977435707,-31920.5445547039,-12.004665954871413,31920.5445547039,0.00466468461566194
-1.5570296564058845,-6.002272344787943,-31140.59312811769,-12.004544689575885,31140.59312811769,0.004543583070987012
-1.525840311792051,-6.0022537268180525,-30516.806235841017,-12.004507453636105,30516.806235841017,0.004506434764845579
-1.4969659290229502,-6.0022458206814715,-29939.318580459003,-12.004491641362943,29939.318580459003,0.00449067859166874
-1.4705557591155913,-6.0022437850693535,-29411.115182311827,-12.004487570138707,29411.115182311827,0.004486643113860822
-1.6042452900005655,-6.002219420757219,-32084.905800011307,-12.004438841514437,32084.905800011307,0.004437957343668586
-1.5643081360273776,-6.002199980183761,-31286.16272054755,-12.004399960367522,31286.16272054755,0.004399107348689313
-1.5550959582189112,-6.002191009847132,-31101.91916437822,-12.004382019694264,31101.91916437822,0.00438118460176895
-1.4309330533581253,-6.002188253152654,-28618.661067162502,-12.004376506305308,28618.661067162502,0.0043756816474420646
-1.4460439185484444,-6.0021662558001765,-28920.878370968887,-12.004332511600353,28920.878370968887,0.004331708598261486
-1.461746964891392,-6.002142029019091,-29234.93929782784,-12.004284058038182,29234.93929782784,0.004283276337424979
-1.4779727576248156,-6.002127246763178,-29559.45515249631,-12.004254493526355,29559.45515249631,0.004253725064678804
-1.4947062350030973,-6.002126224791867,-29894.124700061944,-12.004252449583735,29894.124700061944,0.0042516837604011926
-0.012562467131744094,0.0,-251.24934263488186,0,251.24934263488186,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012497118129086897,0.0,-249.94236258173794,0,249.94236258173794,0
-0.012464598401376705,0.0,-249.29196802753407,0,249.29196802753407,0
-0.012464598401376705,0.0,-249.29196802753407,0,249.29196802753407,0
-0.012464598401376705,0.0,-249.29196802753407,0,249.29196802753407,0
-0.012464598401376705,0.0,-249.29196802753407,0,249.29196802753407,0
-0.012464598401376705,0.0,-249.29196802753407,0,249.29196802753407,0
-0.01006693828479306,0.0,-201.33876569586118,0,201.33876569586118,0
-0.010070996202896627,0.0,-201.41992405793252,0,201.41992405793252,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.35854294045806445,0.0,-7170.858809161288,0,7170.858809161288,0
-0.36731206013388745,0.0,-7346.241202677749,0,7346.241202677749,0
-0.3635794608722849,-0.5004821505393919,-7271.589217445697,-1.0009643010787839,7271.589217445697,0.0009638364391761911
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-0.010059948897039251,0.0,-201.19897794078503,0,201.19897794078503,0
-1.399390214499634,0.0,-27987.804289992677,0,27987.804289992677,0
-0.9407563572808291,0.0,-18815.12714561658,0,18815.12714561658,0
-0.9510316056216725,0.0,-19020.63211243345,0,19020.63211243345,0
-0.9770780415818549,0.0,-19541.560831637096,0,19541.560831637096,0
-0.9715437641729112,0.0,-19430.875283458223,0,19430.875283458223,0
-0.9799073016903598,0.0,-19598.146033807196,0,19598.146033807196,0
-2.297998694279843,0.0,-45959.97388559686,0,45959.97388559686,0
-1.3636114907647325,-1.000677192462076,-27272.22981529465,-2.001354384924152,27272.22981529465,0.0013538933797434538
-1.8554698047069451,-6.0088341770924565,-37109.3960941389,-12.017668354184913,37109.3960941389,0.017654909826688936
-1.7795536556922544,-6.008700123053124,-35591.07311384509,-12.017400246106249,35591.07311384509,0.017387043859798723
-1.8015480739571708,-6.007823404698826,-36030.961479143414,-12.015646809397651,36030.961479143414,0.015636009836491382
-1.8306053467867671,-6.007040579672205,-36612.10693573534,-12.01408115934441,36612.10693573534,0.014072247801902193
-2.956082528617783,-5.0071663916940174,-59121.65057235566,-10.014332783388035,59121.65057235566,0.014320588523577982
-3.0920314129337148,-5.007601968452892,-61840.6282586743,-10.015203936905785,61840.6282586743,0.015190471084267188
-2.4386012327581783,-5.00734129350911,-48772.024655163565,-10.01468258701822,48772.024655163565,0.014670310660772401
-2.4826620429061528,-5.006994356789792,-49653.240858123056,-10.013988713579584,49653.240858123056,0.013977821191009099
-2.51796475790511,-4.505996272422631,-50359.2951581022,-9.011992544845262,50359.2951581022,0.011983702368858928
-2.5547165304341535,-4.505750525281282,-51094.33060868306,-9.011501050562565,51094.33060868306,0.011493006149670748
-2.459180497505418,-4.505550186449628,-49183.60995010836,-9.011100372899255,49183.60995010836,0.011092935562345474
-2.486969300802013,-4.505314458179831,-49739.386016040255,-9.010628916359662,49739.386016040255,0.010622149144484894
-2.528088151747821,-4.50526531596596,-50561.76303495641,-9.01053063193192,50561.76303495641,0.010524006363898053
-2.5661459644542575,-4.505239322253402,-51322.91928908515,-9.010478644506804,51322.91928908515,0.010472089544716567
-2.604769953848329,-4.505224307656901,-52095.399076966576,-9.010448615313802,52095.399076966576,0.010442092683920379
