month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
7.0,1.0,0.0,23.003015518188477,88.0,2.3333332538604736,195.0,0.0,0.0,12.800000190734863,40.0,21.318498611450195,54.29132080078125,0.0,0.0,469.04083251953125,281424.5
7.0,1.0,0.0,23.13854217529297,87.0,2.066666603088379,210.0,0.0,0.0,23.25,27.605224609375,22.137508392333984,51.17817687988281,0.0,0.0,5957.78955078125,4674436.5
7.0,1.0,0.0,23.274070739746094,86.0,1.7999999523162842,225.0,0.0,0.0,23.25,25.563674926757812,22.538429260253906,49.71400451660156,0.0,0.0,5929.552734375,3361052.25
7.0,1.0,0.0,23.40959930419922,85.0,1.5333333015441895,240.0,0.0,0.0,23.25,25.745933532714844,22.800634384155273,48.67704391479492,0.0,0.0,5272.3388671875,3028092.25
7.0,1.0,0.0,23.54512596130371,84.0,1.2666666507720947,255.0,0.0,0.0,23.25,25.931846618652344,22.976932525634766,47.886207580566406,0.0,0.0,4993.15478515625,2995893.0
7.0,1.0,0.0,23.680654525756836,83.0,1.0,270.0,0.0,0.0,23.25,26.003509521484375,23.16596221923828,46.92166519165039,0.0,0.0,4643.642578125,2786185.5
7.0,1.0,1.0,23.776073455810547,83.5,1.0,295.0,0.0,0.0,23.25,26.146921157836914,23.248044967651367,46.2650146484375,0.0,0.0,4274.48681640625,2564692.0
7.0,1.0,1.0,23.871492385864258,84.0,1.0,320.0,0.0,0.0,23.25,26.44890022277832,23.250410079956055,45.841609954833984,0.0,0.0,3961.449462890625,2376869.5
7.0,1.0,1.0,23.966909408569336,84.5,1.0,345.0,0.0,0.0,23.25,26.659807205200195,23.25046730041504,45.43384552001953,0.0,0.0,3825.566162109375,2295339.75
7.0,1.0,1.0,24.062328338623047,85.0,1.0,10.0,0.0,0.0,23.25,26.777891159057617,23.25043296813965,45.03351593017578,0.0,0.0,3655.541748046875,2193325.0
