month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-1.027372111655376,0.8678498680685619,-0.1798314604333266,0.03552941003992584,-0.8771503196294075,-0.4263434434417637,-1.6349823474974603,7.351425021330393,-2.321141439706331,1.0234964743878403,-0.7080866088416129,0.0,-0.7858779879560406,-0.7558069025582174
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-0.9863443573755615,0.793125414990979,-0.33478156600683984,0.17074107372879715,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.17227360653409746,-1.6844486924026987,0.8411038873918197,-0.7080866088416129,0.0,1.337451629534083,1.7894821809168429
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-0.9453160256873411,0.7184009619133961,-0.48973167158035313,0.3059527374176685,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-1.0102080303194332,-1.3727754806715298,0.7553210929137945,-0.7080866088416129,0.0,1.326528180191332,1.0285139445603113
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-0.9042876939991207,0.6436765088358131,-0.6446817771538663,0.4411644011065398,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.9046424119376029,-1.168938964197084,0.6945677414523302,-0.7080866088416129,0.0,1.0722841364475355,0.8355985932628744
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-0.8632599397193061,0.5689520557582302,-0.7996318827273796,0.5763760647954111,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.7969600900016305,-1.0318859635333113,0.6482342957281888,-0.7080866088416129,0.0,0.9642814093165903,0.8169425095733502
1.742453525952654e-05,-1.6770509813873353,-1.6613247710031356,-0.8222316080310856,0.49422760268064725,-0.9545819883008929,0.7115877284842824,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.7554523729159203,-0.8849355390676682,0.5917237757998512,-0.7080866088416129,0.0,0.8290721550844482,0.6954390375881049
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.793345597710119,0.5315898292194388,-0.9545819883008929,0.936940501299068,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.672387224934512,-0.8211249572978566,0.553251994741179,-0.7080866088416129,0.0,0.6862637660400341,0.5671068164125918
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.7644595873891524,0.5689520557582302,-0.9545819883008929,1.1622932741138536,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.497478574879205,-0.8192863347488949,0.5284455998635802,-0.7080866088416129,0.0,0.5651648565765751,0.458283403482922
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.7355741544765918,0.6063142822970217,-0.9545819883008929,1.3876460469286391,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.3753195914748214,-0.819241851945291,0.5045555350157865,-0.7080866088416129,0.0,0.5125982240194698,0.41104547591672125
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.7066881441556251,0.6436765088358131,-0.9545819883008929,-1.632081108789487,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.30692443644510986,-0.8192685416274533,0.48110106217484416,-0.7080866088416129,0.0,0.4468240571544133,0.351938642261717
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.6778021338346585,0.6810387353746046,-0.9545819883008929,-1.4067283359747016,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.49827841484434005,-0.8192863347488949,0.4579554596024848,-0.7080866088416129,0.0,0.4000326159408427,0.30989035549792837
1.742453525952654e-05,-1.6770509813873353,-1.5168617473729193,-0.6489167009220979,0.7184009619133961,-0.9545819883008929,-1.181375563159916,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.41799503071957556,-0.8192996795899761,0.43506061856511113,-0.7080866088416129,0.0,0.3616671853198254,0.27541396440584043
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.628063596343736,0.7433093029733683,-0.9545819883008929,-1.0611873947346275,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.3515641235600437,-0.819310058910817,0.4123886021715706,-0.7080866088416129,0.0,0.3314799386725769,0.24828669161707903
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.60721106917378,0.7682170739310068,-0.9545819883008929,-0.9409992950815477,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.23768856565094001,-0.8193189554715378,0.38993203508259877,-0.7080866088416129,0.0,0.30565988061244576,0.22508402312442555
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.586358542003824,0.793125414990979,-0.9545819883008929,-0.8208111266562592,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.19704144985368305,-0.8193263692721384,0.3676909172981958,-0.7080866088416129,0.0,0.2835956614049074,0.205256402792892
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.565506014833868,0.8180337560509512,-0.9545819883008929,-0.7006229582309708,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.1557591020399169,-0.8193337830727391,0.345664578332974,-0.7080866088416129,0.0,0.26446833874375736,0.18806799900262086
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.5446529102555061,0.8429415270085897,-0.9545819883008929,-0.5804348585778908,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.11715356670615384,-0.8193397141132196,0.323851677216158,-0.7080866088416129,0.0,0.24762991779992544,0.17293644737809308
1.742453525952654e-05,-1.6770509813873353,-1.3723987237427029,-0.5238003830855501,0.8678498680685619,-0.9545819883008929,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.08084370464248836,-0.8193456451537001,0.30225042598671403,-0.7080866088416129,0.0,0.23258021192208428,0.15941220984209842
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.547973585997723,0.8927582091285341,-1.0030038876341034,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,-0.04677206877960134,-0.8193500934340605,0.2808467444515012,-0.7080866088416129,0.0,0.22463937104778398,0.1522763813144097
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.5721467889098957,0.9176659800861726,-1.0514258216013634,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.04152076250984429,-0.8193545417144209,0.259633033776126,-0.7080866088416129,0.0,0.21889572470831709,0.1471149135927185
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.5963194144136625,0.9425743211461448,-1.099847720934574,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.05320350785694815,-0.8193589899947813,0.23860661201903782,-0.7080866088416129,0.0,0.21452711942940036,0.14318915050665804
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.6204926173258353,0.967482662206117,-1.1482696202677845,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.0708033013439185,-0.8193619555150216,0.21776747918023662,-0.7080866088416129,0.0,0.21127600064189306,0.14026769618758217
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.6446658202380081,0.9923904331637556,-1.1966915542350445,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.08651176054869106,-0.819366403795382,0.19711652924023929,-0.7080866088416129,0.0,0.20898407664873617,0.13820809189570157
1.742453525952654e-05,-1.6770509813873353,-1.2279357001124866,-0.6688390231501808,1.0172987742237278,-1.245113453568255,-0.46024669015260233,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.10128118112036308,-0.8193693693156222,0.17665398569417506,-0.7080866088416129,0.0,0.20752733969441747,0.13689894894682916
1.742453525952654e-05,-1.6770509813873353,-1.0834726764822704,-0.68579346617204,1.0172987742237278,-1.1966915542350445,-0.5954583538414737,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.11511929631826595,-0.8193723348358625,0.1563764961151056,-0.7080866088416129,0.0,0.20576365285021705,0.13531401398925424
1.742453525952654e-05,-1.6770509813873353,-1.0834726764822704,-0.7027484866023048,1.0172987742237278,-1.1482696202677845,-0.730670017530345,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.14385277373980962,-0.8193753003561027,0.13628227254199715,-0.7080866088416129,0.0,0.20424363699552273,0.1339480903327078
1.742453525952654e-05,-1.6770509813873353,-1.0834726764822704,-0.7197029296241638,1.0172987742237278,-1.099847720934574,-0.8658816812192164,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.11230659942429655,-0.819378265876343,0.11637220895536661,-0.7080866088416129,0.0,0.204006766126654,0.1337353075276742
1.742453525952654e-05,-1.6770509813873353,-1.0834726764822704,-0.7366573726460229,1.0172987742237278,-1.0514258216013634,-1.0010933449080877,-0.8771503196294075,-0.4263434434417637,0.791019133561017,0.08679899589528653,-0.8193812313965833,0.09664809331624773,-0.7080866088416129,0.0,0.2037781120702221,0.13352976715984394
