energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation
,,,,,
-0.11915579377580268,-5.151810559217747,-5957.789688790133,-6.439763199022183,5957.789688790133,1.8624917691020464
-0.11859105092126726,-3.450185853690641,-5929.552546063363,-4.312732317113301,5929.552546063363,1.461571651541476
-0.10544677687048919,-2.654411163452485,-5272.338843524459,-3.3180139543156058,5272.338843524459,1.1993663974000377
-0.09986309820383546,-2.2253712646349277,-4993.154910191773,-2.7817140807936593,4993.154910191773,1.0230673135228265
-0.09287285136805187,-1.8420786448733233,-4643.6425684025935,-2.302598306091654,4643.6425684025935,0.8340381836068715
-0.08548973388059726,-1.6969132966662834,-4274.4866940298625,-2.121141620832854,4274.4866940298625,0.7519544441374713
-0.07922898683675886,-1.692904912444725,-3961.4493418379425,-2.1161311405559062,3961.4493418379425,0.7495894877636857
-0.07651132175421398,-1.6928092335436533,-3825.5660877106984,-2.1160115419295664,3825.5660877106984,0.7495329685792704
-0.07311083409592611,-1.6928681853497864,-3655.541704796305,-2.116085231687233,3655.541704796305,0.7495677928101969
-0.07069174512722007,-1.692905261990606,-3534.5872563610033,-2.1161315774882574,3534.5872563610033,0.7495896942406368
-0.06870827211418386,-1.6929341478236843,-3435.4136057091923,-2.1161676847796054,3435.4136057091923,0.7496067569713709
-0.06714760505042364,-1.6929569769234991,-3357.380252521182,-2.116196221154374,3357.380252521182,0.7496202418112397
-0.06581272598679355,-1.6929766569619984,-3290.6362993396774,-2.1162208212024978,3290.6362993396774,0.7496318663973227
-0.06467201465248765,-1.6929936280863922,-3233.600732624382,-2.11624203510799,3233.600732624382,0.749641890776136
-0.06368314405003485,-1.6930084797929887,-3184.157202501742,-2.116260599741236,3184.157202501742,0.7496506631904012
-0.06281260934905696,-1.6930216888547798,-3140.6304674528474,-2.1162771110684746,3140.6304674528474,0.7496584652837868
-0.06203454347082618,-1.69303362309123,-3101.7271735413087,-2.1162920288640374,3101.7271735413087,0.7496655143336994
-0.06162400895219485,-1.693044034960315,-3081.2004476097422,-2.1163050437003936,3081.2004476097422,0.7496716641448593
-0.06132706302124981,-1.693053629685559,-3066.3531510624903,-2.1163170371069486,3066.3531510624903,0.7496773312733325
-0.06110120948735163,-1.693062567039204,-3055.0604743675813,-2.116328208799005,3055.0604743675813,0.7496826100961052
-0.06093313160630404,-1.6930709558851385,-3046.656580315202,-2.116338694856423,3046.656580315202,0.7496875649189896
-0.06081464067590072,-1.6930788821933351,-3040.732033795036,-2.116348602741669,3040.732033795036,0.749692246524102
-0.06073932578072724,-1.6930864178814418,-3036.9662890363616,-2.116358022351802,3036.9662890363616,0.7496966973925261
-0.06064814232266338,-1.6930934539798859,-3032.4071161331685,-2.1163668174748573,3032.4071161331685,0.749700853166118
-0.06056955927238344,-1.693100225089442,-3028.4779636191715,-2.1163752813618024,3028.4779636191715,0.7497048524114049
-0.060557316645220904,-1.6931064811285097,-3027.865832261045,-2.116383101410637,3027.865832261045,0.749708547424504
-0.06054549159090549,-1.6931128130316015,-3027.2745795452743,-2.116391016289502,3027.2745795452743,0.7497122872313753
-0.059307115039871204,-1.6931195539588986,-2965.35575199356,-2.116399442448623,2965.35575199356,0.7497162686045158
-0.05849722537330769,-1.6931259228388453,-2924.861268665384,-2.1164074035485565,2924.861268665384,0.749720030221912
