Heating_Setpoint_RL,Cooling_Setpoint_RL
-0.5003075003623962,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-0.9821735620498657
-1.0,-0.9670385122299194
-1.0,-0.9511542916297913
-1.0,-0.9348400235176086
-1.0,-0.9179601669311523
-1.0,-0.8640295267105103
-1.0,-0.8606165051460266
-1.0,-0.8533947467803955
-1.0,-0.8460453152656555
-1.0,-0.8384009599685669
-1.0,-0.8305717706680298
-1.0,-0.7630782723426819
-1.0,-0.7538522481918335
-1.0,-0.7409613728523254
-1.0,-0.7284836173057556
-1.0,-0.7134134769439697
-1.0,-0.7003872394561768
-1.0,-0.4813127815723419
-1.0,-0.401121586561203
-1.0,-0.33724215626716614
-1.0,-0.28086546063423157
-1.0,-0.23399677872657776
-1.0,-0.19673879444599152
-1.0,-0.17281317710876465
-1.0,-0.19329524040222168
-1.0,-0.2178267538547516
-1.0,-0.2447884976863861
-1.0,-0.2730550765991211
-1.0,-0.3016801178455353
-0.8656178712844849,-1.0
-0.9572638273239136,-1.0
-0.945473313331604,-1.0
-0.9401811361312866,-1.0
-0.9312275648117065,-1.0
-0.9007489681243896,-1.0
-0.7063220739364624,-1.0
-0.6970454454421997,-1.0
-0.6743031740188599,-1.0
-0.6436007022857666,-1.0
-0.6218172311782837,-1.0
-0.49725043773651123,-1.0
-0.283937007188797,-0.9496195316314697
-0.08504047989845276,-0.7620224356651306
0.6312708854675293,-0.4758988916873932
1.0,-0.2225014865398407
1.0,-0.17608095705509186
1.0,-0.14035460352897644
1.0,-0.09565424919128418
1.0,-0.10754673928022385
1.0,-0.11128848046064377
1.0,-0.11996840685606003
1.0,-0.1266021728515625
1.0,-0.13280726969242096
1.0,-0.06705336272716522
1.0,-0.093489870429039
1.0,-0.07930445671081543
1.0,-0.08489135652780533
1.0,-0.08253549784421921
1.0,-0.08365704864263535
1.0,-0.07626421004533768
1.0,-0.0894559696316719
1.0,-0.09525058418512344
1.0,-0.10705765336751938
1.0,-0.11963339895009995
1.0,-0.136332169175148
1.0,-0.11034274846315384
1.0,-0.13225111365318298
1.0,-0.1430988311767578
1.0,-0.17116129398345947
1.0,-0.2012467086315155
1.0,-0.24334648251533508
1.0,-0.23490801453590393
1.0,-0.29670780897140503
0.878799557685852,-0.3607136607170105
0.6388745307922363,-0.4645463824272156
0.28522276878356934,-0.6053043603897095
-0.11284604668617249,-0.7702008485794067
-0.5116913318634033,-0.8821626901626587
-0.4490879774093628,-1.0
-0.6186304092407227,-1.0
-0.619314432144165,-1.0
-0.6557040214538574,-1.0
-0.695615291595459,-1.0
-0.9507577419281006,-1.0
-0.8904842138290405,-1.0
-0.9420349597930908,-1.0
-0.9368140697479248,-1.0
-0.9438657760620117,-1.0
-0.9397424459457397,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-0.9619543552398682
-1.0,-0.9951157569885254
-1.0,-0.8240021467208862
-1.0,-0.8011841773986816
-1.0,-0.7987853288650513
-1.0,-0.7993646860122681
-1.0,-0.7987873554229736
-1.0,-0.7961101531982422
-1.0,-0.736185610294342
-1.0,-0.7233031392097473
-1.0,-0.7171611785888672
-1.0,-0.712862491607666
-1.0,-0.708962082862854
-1.0,-0.7052230834960938
-1.0,-0.6278971433639526
-1.0,-0.6034075617790222
