month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
7.0,1.0,0.0,23.770668029785156,88.0,2.3333332538604736,195.0,0.0,0.0,12.800000190734863,40.0,21.414077758789062,53.75830841064453,0.0,0.0,484.2117919921875,290527.0625
7.0,1.0,0.0,23.593364715576172,87.0,2.066666603088379,210.0,0.0,0.0,23.25,27.613231658935547,22.232702255249023,50.661800384521484,0.0,0.0,6703.482421875,4389956.5
7.0,1.0,0.0,23.41606330871582,86.0,1.7999999523162842,225.0,0.0,0.0,23.25,25.512868881225586,22.642648696899414,49.16734313964844,0.0,0.0,5419.62744140625,3068384.5
7.0,1.0,0.0,23.238759994506836,85.0,1.5333333015441895,240.0,0.0,0.0,23.25,25.905515670776367,22.907503128051758,48.12483215332031,0.0,0.0,4956.0498046875,2892691.5
7.0,1.0,0.0,23.06145668029785,84.0,1.2666666507720947,255.0,0.0,0.0,23.25,25.973865509033203,23.08379554748535,47.333396911621094,0.0,0.0,4753.8447265625,2852307.0
7.0,1.0,0.0,22.884153366088867,83.0,1.0,270.0,0.0,0.0,23.25,25.99008560180664,23.245677947998047,46.43954086303711,0.0,0.0,4444.50390625,2666702.25
7.0,1.0,1.0,22.924306869506836,83.5,1.0,295.0,0.0,0.0,23.25,26.10080909729004,23.250337600708008,45.98615646362305,0.0,0.0,3966.3662109375,2379819.75
7.0,1.0,1.0,22.964460372924805,84.0,1.0,320.0,0.0,0.0,23.25,26.50418472290039,23.250492095947266,45.5535888671875,0.0,0.0,3906.625732421875,2343975.5
7.0,1.0,1.0,23.004613876342773,84.5,1.0,345.0,0.0,0.0,23.25,26.602441787719727,23.250444412231445,45.13200378417969,0.0,0.0,3720.677978515625,2232406.75
7.0,1.0,1.0,23.044767379760742,85.0,1.0,10.0,0.0,0.0,23.25,26.73668670654297,23.25041961669922,44.7187385559082,0.0,0.0,3610.37841796875,2166227.0
7.0,1.0,1.0,23.08492088317871,85.5,1.0,35.0,0.0,0.0,23.25,26.402652740478516,23.25040054321289,44.31174850463867,0.0,0.0,3522.676025390625,2113605.5
7.0,1.0,1.0,23.12507438659668,86.0,1.0,60.0,0.0,0.0,23.25,26.51689910888672,23.250385284423828,43.909912109375,0.0,0.0,3452.94287109375,2071765.625
7.0,1.0,2.0,23.18093490600586,86.33333587646484,1.0,73.33333587646484,0.0,0.0,23.25,26.612573623657227,23.2503719329834,43.51279830932617,0.0,0.0,3395.819580078125,2037491.75
7.0,1.0,2.0,23.23679542541504,86.66666412353516,1.0,86.66666412353516,0.0,0.0,23.25,26.798002243041992,23.250362396240234,43.120323181152344,0.0,0.0,3351.130126953125,2010678.125
7.0,1.0,2.0,23.29265785217285,87.0,1.0,100.0,0.0,0.0,23.25,26.860517501831055,23.25035285949707,42.73250198364258,0.0,0.0,3312.55078125,1987530.375
7.0,1.0,2.0,23.34851837158203,87.33333587646484,1.0,113.33333587646484,0.0,0.0,23.25,26.923686981201172,23.25034523010254,42.34934616088867,0.0,0.0,3279.7529296875,1967851.75
7.0,1.0,2.0,23.40437889099121,87.66666412353516,1.0,126.66666412353516,0.0,0.0,23.25,26.98338508605957,23.250337600708008,41.9708137512207,0.0,0.0,3251.48828125,1950893.0
7.0,1.0,2.0,23.46023941040039,88.0,1.0,140.0,0.0,0.0,23.25,27.040050506591797,23.25033187866211,41.59684753417969,0.0,0.0,3226.689697265625,1936013.875
7.0,1.0,3.0,23.465213775634766,88.33333587646484,0.9166666865348816,140.0,0.0,0.0,23.25,27.09381103515625,23.25032615661621,41.227317810058594,0.0,0.0,3212.302001953125,1927381.125
7.0,1.0,3.0,23.470186233520508,88.66666412353516,0.8333333134651184,140.0,0.0,0.0,23.25,27.2576904296875,23.250320434570312,40.86214065551758,0.0,0.0,3197.145751953125,1918287.5
7.0,1.0,3.0,23.475160598754883,89.0,0.75,140.0,0.0,0.0,23.25,27.291494369506836,23.250314712524414,40.5012321472168,0.0,0.0,3186.99462890625,1912196.875
7.0,1.0,3.0,23.480134963989258,89.33333587646484,0.6666666865348816,140.0,0.0,0.0,23.25,27.330867767333984,23.25031089782715,40.14455032348633,0.0,0.0,3175.668212890625,1905400.875
7.0,1.0,3.0,23.485107421875,89.66666412353516,0.5833333134651184,140.0,0.0,0.0,23.25,27.36834144592285,23.25030517578125,39.79203414916992,0.0,0.0,3166.63330078125,1899980.0
7.0,1.0,3.0,23.490081787109375,90.0,0.5,140.0,0.0,0.0,23.25,27.403461456298828,23.250301361083984,39.4436149597168,0.0,0.0,3158.734619140625,1895240.75
7.0,1.0,4.0,23.437026977539062,90.0,0.5833333134651184,125.0,0.0,0.0,23.25,27.43672752380371,23.25029754638672,39.09907150268555,0.0,0.0,3155.5244140625,1893314.625
7.0,1.0,4.0,23.38397216796875,90.0,0.6666666865348816,110.0,0.0,0.0,23.25,27.488431930541992,23.250293731689453,38.75825500488281,0.0,0.0,3156.175048828125,1893705.0
7.0,1.0,4.0,23.33091926574707,90.0,0.75,95.0,0.0,0.0,23.25,27.434417724609375,23.250289916992188,38.421119689941406,0.0,0.0,3155.855712890625,1893513.375
7.0,1.0,4.0,23.277864456176758,90.0,0.8333333134651184,80.0,0.0,0.0,23.25,27.390573501586914,23.250286102294922,38.08763122558594,0.0,0.0,3158.05224609375,1894831.25
7.0,1.0,4.0,23.224809646606445,90.0,0.9166666865348816,65.0,9.333333015441895,0.0,23.25,27.342226028442383,23.250282287597656,37.757774353027344,0.0,0.0,3100.140869140625,1860084.5
7.0,1.0,4.0,23.171756744384766,90.0,1.0,50.0,13.5,0.0,23.25,27.27893829345703,23.25027847290039,37.431480407714844,0.0,0.0,3060.470458984375,1836282.25
7.0,1.0,5.0,23.131332397460938,90.16666412353516,1.0,48.33333206176758,17.66666603088379,0.0,23.25,27.22613525390625,23.250274658203125,37.108741760253906,0.0,0.0,3019.80126953125,1811880.75
7.0,1.0,5.0,23.09090805053711,90.33333587646484,1.0,46.66666793823242,21.83333396911621,0.0,23.25,27.32964324951172,23.25027084350586,36.78954315185547,0.0,0.0,2977.028564453125,1786217.125
7.0,1.0,5.0,23.050485610961914,90.5,1.0,45.0,26.0,0.0,23.25,27.314485549926758,23.250267028808594,36.473854064941406,0.0,0.0,2932.302734375,1759381.75
7.0,1.0,5.0,23.010061264038086,90.66666412353516,1.0,43.33333206176758,39.33333206176758,0.0,23.25,27.316669464111328,23.250263214111328,36.16160583496094,0.0,0.0,2823.325439453125,1693995.25
7.0,1.0,5.0,22.96963882446289,90.83333587646484,1.0,41.66666793823242,52.66666793823242,0.0,23.25,27.30316162109375,23.25025749206543,35.85270309448242,0.0,0.0,2683.06494140625,1609839.0
7.0,1.0,5.0,22.929214477539062,91.0,1.0,40.0,66.0,0.0,23.25,27.298233032226562,23.250253677368164,35.547000885009766,0.0,0.0,2530.30029296875,1518180.125
7.0,1.0,6.0,23.07300567626953,89.83333587646484,1.0,58.33333206176758,79.33333587646484,0.0,23.25,27.292675018310547,23.24925422668457,35.83070755004883,0.0,0.0,2079.1572265625,1247494.375
7.0,1.0,6.0,23.216796875,88.66666412353516,1.0,76.66666412353516,92.66666412353516,0.0,23.25,27.510807037353516,23.249284744262695,36.44548034667969,0.0,0.0,1942.2962646484375,1165377.75
7.0,1.0,6.0,23.3605899810791,87.5,1.0,95.0,106.0,0.0,23.25,27.513240814208984,23.249357223510742,37.129150390625,0.0,0.0,1767.71533203125,1060629.25
7.0,1.0,6.0,23.50438117980957,86.33333587646484,1.0,113.33333587646484,119.16666412353516,1.1666666269302368,23.25,27.552587509155273,23.249425888061523,37.76613998413086,0.0,0.0,1601.8814697265625,961128.875
7.0,1.0,6.0,23.64817237854004,85.16666412353516,1.0,131.6666717529297,132.3333282470703,2.3333332538604736,23.25,27.577850341796875,23.249483108520508,38.33803176879883,0.0,0.0,1452.0894775390625,871253.6875
7.0,1.0,6.0,23.791963577270508,84.0,1.0,150.0,145.5,3.5,23.25,27.593286514282227,23.249528884887695,38.859466552734375,0.0,0.0,1371.380859375,822828.5625
7.0,1.0,7.0,23.91274642944336,83.16666412353516,0.9166666865348816,150.0,158.6666717529297,4.666666507720947,23.25,27.585206985473633,23.24956512451172,39.348819732666016,0.0,0.0,1314.49560546875,788697.375
7.0,1.0,7.0,24.03352928161621,82.33333587646484,0.8333333134651184,150.0,171.8333282470703,5.833333492279053,23.25,27.666458129882812,23.249597549438477,39.8165397644043,0.0,0.0,1256.6807861328125,754008.4375
7.0,1.0,7.0,24.15431022644043,81.5,0.75,150.0,185.0,7.0,23.25,27.61810302734375,23.2496280670166,40.266517639160156,0.0,0.0,1194.3031005859375,716581.875
