Heating_Setpoint_RL,Cooling_Setpoint_RL
23.25,27.613231658935547
23.25,25.512868881225586
23.25,25.905515670776367
23.25,25.973865509033203
23.25,25.99008560180664
23.25,26.10080909729004
23.25,26.50418472290039
23.25,26.602441787719727
23.25,26.73668670654297
23.25,26.402652740478516
23.25,26.51689910888672
23.25,26.612573623657227
23.25,26.798002243041992
23.25,26.860517501831055
23.25,26.923686981201172
23.25,26.98338508605957
23.25,27.040050506591797
23.25,27.09381103515625
23.25,27.2576904296875
23.25,27.291494369506836
23.25,27.330867767333984
23.25,27.36834144592285
23.25,27.403461456298828
23.25,27.43672752380371
23.25,27.488431930541992
23.25,27.434417724609375
23.25,27.390573501586914
23.25,27.342226028442383
23.25,27.27893829345703
23.25,27.22613525390625
23.25,27.32964324951172
23.25,27.314485549926758
23.25,27.316669464111328
23.25,27.30316162109375
23.25,27.298233032226562
23.25,27.292675018310547
23.25,27.510807037353516
23.25,27.513240814208984
23.25,27.552587509155273
23.25,27.577850341796875
23.25,27.593286514282227
23.25,27.585206985473633
23.25,27.666458129882812
23.25,27.61810302734375
23.25,27.58212661743164
23.25,27.52645492553711
23.25,27.460018157958984
23.25,27.382896423339844
23.25,27.0236759185791
23.25,26.607133865356445
21.117225646972656,26.151334762573242
19.349990844726562,25.861759185791016
18.818172454833984,25.75901985168457
19.21401596069336,25.743309020996094
19.074989318847656,25.701417922973633
19.178791046142578,25.68670654296875
19.125789642333984,25.670686721801758
19.055744171142578,25.6739559173584
18.884906768798828,25.680002212524414
18.72371482849121,25.690608978271484
18.548425674438477,25.692655563354492
18.564002990722656,25.675914764404297
18.599687576293945,25.6672306060791
18.54042625427246,25.66145896911621
18.46329689025879,25.660411834716797
18.327953338623047,25.664371490478516
17.752689361572266,25.696086883544922
17.763477325439453,25.730628967285156
17.451187133789062,25.78217315673828
17.56649398803711,25.7744197845459
17.906627655029297,25.76421546936035
18.13759994506836,25.767061233520508
16.78965950012207,25.72715187072754
