Heating_Setpoint_RL,Cooling_Setpoint_RL
-0.5699993968009949,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-0.9717715382575989
-1.0,-0.9540347456932068
-1.0,-0.956135094165802
-1.0,-0.9839267730712891
-1.0,-0.8316439986228943
-1.0,-0.8733632564544678
-1.0,-0.8181812167167664
-1.0,-0.8445183634757996
-1.0,-0.8314602375030518
-1.0,-0.8543862700462341
-1.0,-0.7824422121047974
-1.0,-0.850155770778656
-1.0,-0.7119300365447998
-1.0,-0.780060350894928
-1.0,-0.6947444081306458
-1.0,-0.6400171518325806
-1.0,-0.6917504072189331
-1.0,-0.6624994874000549
-1.0,-0.505350649356842
-1.0,-0.3748561143875122
-1.0,-0.3342960774898529
-1.0,-0.24320045113563538
-1.0,-0.16674312949180603
-1.0,-0.09219251573085785
-1.0,-0.1258678138256073
-1.0,-0.07978064566850662
-1.0,-0.07039181143045425
-1.0,-0.11748413741588593
-1.0,-0.06055738776922226
-1.0,-0.1758648306131363
-1.0,-1.0
-0.7850556969642639,-1.0
-0.8000998497009277,-1.0
-0.7709320783615112,-1.0
-0.9994840621948242,-1.0
-0.8638300895690918,-1.0
-0.6693127155303955,-1.0
-0.05286884307861328,-1.0
-0.5496708750724792,-1.0
-0.17100976407527924,-1.0
-0.46314072608947754,-1.0
-0.2478291392326355,-1.0
-0.06564924120903015,-1.0
-3.742426633834839e-05,-0.9370670318603516
0.14436811208724976,-0.9453473091125488
0.39312565326690674,-0.7867063879966736
0.9792762994766235,-0.6881604194641113
0.7874559164047241,-0.7285850048065186
0.5261988639831543,-0.6324625611305237
0.7936015129089355,-0.5263566374778748
1.0,-0.44788306951522827
1.0,-0.2830635905265808
1.0,-0.3480687439441681
1.0,-0.42992743849754333
0.5098255276679993,-0.19230884313583374
1.0,-0.283502459526062
1.0,-0.2037147730588913
1.0,-0.1774623543024063
1.0,-0.2544761300086975
1.0,-0.23430603742599487
1.0,-0.2808532118797302
1.0,-0.19626069068908691
1.0,-0.241600900888443
1.0,-0.266941100358963
1.0,-0.2876013517379761
1.0,-0.40623050928115845
1.0,-0.359596312046051
1.0,-0.39448389410972595
1.0,-0.3656899929046631
1.0,-0.40291720628738403
1.0,-0.4461114704608917
0.771885097026825,-0.5756319761276245
0.2990809381008148,-0.5412711501121521
0.30474111437797546,-0.6807479858398438
