energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,TimeLimit.truncated
,,,,,,
-0.11097484408717428,-4.633728216111769,-5548.742204358714,-5.792160270139711,5548.742204358714,1.7565053256501173,False
-0.10964041638542193,-3.087035652955452,-5482.020819271096,-3.858794566194315,5482.020819271096,1.3503548461538202,False
-0.098998474229787,-2.3729486416045646,-4949.923711489349,-2.9661858020057057,4949.923711489349,1.0872768857205486,False
-0.0943554555936811,-1.9916978733246198,-4717.7727796840545,-2.4896223416557746,4717.7727796840545,0.9121310289557947,False
-0.08696952865648258,-1.7007445168306106,-4348.476432824129,-2.125930646038263,4348.476432824129,0.7542096575806276,False
-0.07739379521856236,-1.6930287340598,-3869.6897609281177,-2.11628591757475,3869.6897609281177,0.749662626595132,False
-0.07591380108149273,-1.6927762719962303,-3795.690054074636,-2.115970339995288,3795.690054074636,0.7495134968823542,False
-0.07202517070080972,-1.6928557299299163,-3601.258535040485,-2.116069662412395,3601.258535040485,0.7495604351991325,False
-0.06963507030777123,-1.6928984104280667,-3481.753515388561,-2.116123013035083,3481.753515388561,0.7495856470109672,False
-0.06769700937066332,-1.6929309245091777,-3384.850468533166,-2.116163655636472,3384.850468533166,0.7496048529885257,False
-0.0661216659847825,-1.692956882876656,-3306.0832992391247,-2.11619610359582,3306.0832992391247,0.749620186259417,False
-0.0649244795835041,-1.6929780340132545,-3246.2239791752045,-2.116222542516568,3246.2239791752045,0.7496326797875668,False
-0.06394546550451188,-1.692995918030734,-3197.273275225594,-2.1162448975384174,3197.273275225594,0.7496432433759068,False
-0.06318058544692688,-1.6930107569724517,-3159.0292723463435,-2.1162634462155645,3159.0292723463435,0.7496520082385558,False
-0.0625129802526477,-1.6930242455045432,-3125.649012632385,-2.116280306880679,3125.649012632385,0.7496599753931079,False
-0.06194392833010262,-1.6930363432787598,-3097.196416505131,-2.1162954290984497,3097.196416505131,0.7496671210267429,False
-0.06145492875506417,-1.6930472904347014,-3072.7464377532083,-2.1163091130433767,3072.7464377532083,0.7496735869957654,False
-0.06097234713949415,-1.6930574452603797,-3048.617356974707,-2.1163218065754745,3048.617356974707,0.7496795849352687,False
-0.06054436937860974,-1.6930668931116797,-3027.218468930487,-2.1163336163895994,3027.218468930487,0.7496851652686267,False
-0.06015453874515101,-1.6930757763050543,-3007.72693725755,-2.116344720381318,3007.72693725755,0.7496904120607688,False
